"continent","country","countrycode","parent_company","plastic_type","n_pieces"
"Asien","Japan","JP","Seven Eleven","pet",0
"Asien","Japan","JP","Seven Eleven","pp",0
"Asien","Japan","JP","Seven Eleven","ps",0
"Asien","Japan","JP","Seven Eleven","pvc",0
"Asien","Japan","JP","Seven eleven","hdpe",NA
"Asien","Japan","JP","Seven eleven","ldpe",0
"Asien","Japan","JP","Seven eleven","o",0
"Asien","Japan","JP","Seven eleven","pet",0
"Asien","Japan","JP","Seven eleven","pp",0
"Asien","Japan","JP","Seven eleven","ps",0
"Asien","Japan","JP","Seven eleven","pvc",0
"Asien","Japan","JP","Seveneleven","hdpe",NA
"Asien","Japan","JP","Seveneleven","ldpe",0
"Asien","Japan","JP","Seveneleven","o",0
"Asien","Japan","JP","Seveneleven","pet",0
"Asien","Japan","JP","Seveneleven","pp",0
"Asien","Japan","JP","Seveneleven","ps",0
"Asien","Japan","JP","Seveneleven","pvc",0
"Asien","Japan","JP","Suntory","hdpe",NA
"Asien","Japan","JP","Suntory","ldpe",0
"Asien","Japan","JP","Suntory","o",0
"Asien","Japan","JP","Suntory","pet",0
"Asien","Japan","JP","Suntory","pp",0
"Asien","Japan","JP","Suntory","ps",0
"Asien","Japan","JP","Suntory","pvc",0
"Asien","Japan","JP","TAISHO SEIYAKU","hdpe",NA
"Asien","Japan","JP","TAISHO SEIYAKU","ldpe",0
"Asien","Japan","JP","TAISHO SEIYAKU","o",0
"Asien","Japan","JP","TAISHO SEIYAKU","pet",0
"Asien","Japan","JP","TAISHO SEIYAKU","pp",0
"Asien","Japan","JP","TAISHO SEIYAKU","ps",0
"Asien","Japan","JP","TAISHO SEIYAKU","pvc",0
"Asien","Japan","JP","TAKEDA","hdpe",NA
"Asien","Japan","JP","TAKEDA","ldpe",0
"Asien","Japan","JP","TAKEDA","o",0
"Asien","Japan","JP","TAKEDA","pet",0
"Asien","Japan","JP","TAKEDA","pp",0
"Asien","Japan","JP","TAKEDA","ps",0
"Asien","Japan","JP","TAKEDA","pvc",0
"Asien","Japan","JP","PAINNE","hdpe",NA
"Asien","Japan","JP","PAINNE","ldpe",0
"Asien","Japan","JP","PAINNE","o",0
"Asien","Japan","JP","PAINNE","pet",0
"Asien","Japan","JP","PAINNE","pp",0
"Asien","Japan","JP","PAINNE","ps",0
"Asien","Japan","JP","PAINNE","pvc",0
"Asien","Japan","JP","Orion Confectionery","hdpe",NA
"Asien","Japan","JP","Orion Confectionery","ldpe",0
"Asien","Japan","JP","Orion Confectionery","o",0
"Asien","Japan","JP","Orion Confectionery","pet",0
"Asien","Japan","JP","Orion Confectionery","pp",0
"Asien","Japan","JP","Orion Confectionery","ps",0
"Asien","Japan","JP","Orion Confectionery","pvc",0
"Asien","Japan","JP","MIYAMA MEISUI","hdpe",NA
"Asien","Japan","JP","MIYAMA MEISUI","ldpe",0
"Asien","Japan","JP","MIYAMA MEISUI","o",0
"Asien","Japan","JP","MIYAMA MEISUI","pet",0
"Asien","Japan","JP","MIYAMA MEISUI","pp",0
"Asien","Japan","JP","MIYAMA MEISUI","ps",0
"Asien","Japan","JP","MIYAMA MEISUI","pvc",0
"Asien","Japan","JP","OZEKI","hdpe",NA
"Asien","Japan","JP","OZEKI","ldpe",0
"Asien","Japan","JP","OZEKI","o",0
"Asien","Japan","JP","OZEKI","pet",0
"Asien","Japan","JP","OZEKI","pp",0
"Asien","Japan","JP","OZEKI","ps",0
"Asien","Japan","JP","OZEKI","pvc",0
"Asien","Japan","JP","Macdonald","hdpe",NA
"Asien","Japan","JP","Macdonald","ldpe",0
"Asien","Japan","JP","Macdonald","o",0
"Asien","Japan","JP","Macdonald","pet",0
"Asien","Japan","JP","Macdonald","pp",0
"Asien","Japan","JP","Macdonald","ps",0
"Asien","Japan","JP","Macdonald","pvc",0
"Asien","Japan","JP","Chateraise","hdpe",NA
"Asien","Japan","JP","Chateraise","ldpe",0
"Asien","Japan","JP","Chateraise","o",0
"Asien","Japan","JP","Chateraise","pet",0
"Asien","Japan","JP","Chateraise","pp",0
"Asien","Japan","JP","Chateraise","ps",0
"Asien","Japan","JP","Chateraise","pvc",0
"Asien","Japan","JP","Matsuyaseika","hdpe",NA
"Asien","Japan","JP","Matsuyaseika","ldpe",0
"Asien","Japan","JP","Matsuyaseika","o",0
"Asien","Japan","JP","Matsuyaseika","pet",0
"Asien","Japan","JP","Matsuyaseika","pp",0
"Asien","Japan","JP","Matsuyaseika","ps",0
"Asien","Japan","JP","Matsuyaseika","pvc",0
"Asien","Japan","JP","McDonald's Corporation","hdpe",NA
"Asien","Japan","JP","McDonald's Corporation","ldpe",0
"Asien","Japan","JP","McDonald's Corporation","o",0
"Asien","Japan","JP","McDonald's Corporation","pet",0
"Asien","Japan","JP","McDonald's Corporation","pp",0
"Asien","Japan","JP","McDonald's Corporation","ps",0
"Asien","Japan","JP","McDonald's Corporation","pvc",0
"Asien","Japan","JP","Meiji","hdpe",NA
"Asien","Japan","JP","Meiji","ldpe",0
"Asien","Japan","JP","Meiji","o",0
"Asien","Japan","JP","Meiji","pet",0
"Asien","Japan","JP","Meiji","pp",0
"Asien","Japan","JP","Meiji","ps",0
"Asien","Japan","JP","Meiji","pvc",0
"Asien","Japan","JP","Mitsubishi","hdpe",NA
"Asien","Japan","JP","Mitsubishi","ldpe",0
"Asien","Japan","JP","Mitsubishi","o",0
"Asien","Japan","JP","Mitsubishi","pet",0
"Asien","Japan","JP","Mitsubishi","pp",0
"Asien","Japan","JP","Mitsubishi","ps",0
"Asien","Japan","JP","Mitsubishi","pvc",0
"Asien","Japan","JP","Monde M.Y. San Corporation","hdpe",NA
"Asien","Japan","JP","Monde M.Y. San Corporation","ldpe",0
"Asien","Japan","JP","Monde M.Y. San Corporation","o",0
"Asien","Japan","JP","Monde M.Y. San Corporation","pet",0
"Asien","Japan","JP","Monde M.Y. San Corporation","pp",0
"Asien","Japan","JP","Monde M.Y. San Corporation","ps",0
"Asien","Japan","JP","Monde M.Y. San Corporation","pvc",0
"Asien","Japan","JP","MondelÄ“z Japan","hdpe",NA
"Asien","Japan","JP","MondelÄ“z Japan","ldpe",0
"Asien","Japan","JP","MondelÄ“z Japan","o",0
"Asien","Japan","JP","MondelÄ“z Japan","pet",0
"Asien","Japan","JP","MondelÄ“z Japan","pp",0
"Asien","Japan","JP","MondelÄ“z Japan","ps",0
"Asien","Japan","JP","MondelÄ“z Japan","pvc",0
"Asien","Japan","JP","Morinaga","hdpe",NA
"Asien","Japan","JP","Morinaga","ldpe",0
"Asien","Japan","JP","Morinaga","o",0
"Asien","Japan","JP","Morinaga","pet",0
"Asien","Japan","JP","Morinaga","pp",0
"Asien","Japan","JP","Morinaga","ps",0
"Asien","Japan","JP","Morinaga","pvc",0
"Asien","Japan","JP","Morinagaseika","hdpe",NA
"Asien","Japan","JP","Morinagaseika","ldpe",0
"Asien","Japan","JP","Morinagaseika","o",0
"Asien","Japan","JP","Morinagaseika","pet",0
"Asien","Japan","JP","Morinagaseika","pp",0
"Asien","Japan","JP","Morinagaseika","ps",0
"Asien","Japan","JP","Morinagaseika","pvc",0
"Asien","Japan","JP","NISSHIN","hdpe",NA
"Asien","Japan","JP","NISSHIN","ldpe",0
"Asien","Japan","JP","NISSHIN","o",0
"Asien","Japan","JP","NISSHIN","pet",0
"Asien","Japan","JP","NISSHIN","pp",0
"Asien","Japan","JP","NISSHIN","ps",0
"Asien","Japan","JP","NISSHIN","pvc",0
"Asien","Japan","JP","NOBEL","hdpe",NA
"Asien","Japan","JP","NOBEL","ldpe",0
"Asien","Japan","JP","NOBEL","o",0
"Asien","Japan","JP","NOBEL","pet",0
"Asien","Japan","JP","NOBEL","pp",0
"Asien","Japan","JP","NOBEL","ps",0
"Asien","Japan","JP","NOBEL","pvc",0
"Asien","Japan","JP","Nakasa","hdpe",NA
"Asien","Japan","JP","Nakasa","ldpe",0
"Asien","Japan","JP","Nakasa","o",0
"Asien","Japan","JP","Nakasa","pet",0
"Asien","Japan","JP","Nakasa","pp",0
"Asien","Japan","JP","Nakasa","ps",0
"Asien","Japan","JP","Nakasa","pvc",0
"Asien","Japan","JP","Neslle","hdpe",NA
"Asien","Japan","JP","Neslle","ldpe",0
"Asien","Japan","JP","Neslle","o",0
"Asien","Japan","JP","Neslle","pet",0
"Asien","Japan","JP","Neslle","pp",0
"Asien","Japan","JP","Neslle","ps",0
"Asien","Japan","JP","Neslle","pvc",0
"Asien","Japan","JP","Nestlé","hdpe",NA
"Asien","Japan","JP","Nestlé","ldpe",0
"Asien","Japan","JP","Nestlé","o",0
"Asien","Japan","JP","Nestlé","pet",0
"Asien","Japan","JP","Nestlé","pp",0
"Asien","Japan","JP","Nestlé","ps",0
"Asien","Japan","JP","Nestlé","pvc",0
"Asien","Japan","JP","Nissan","hdpe",NA
"Asien","Japan","JP","Nissan","ldpe",0
"Asien","Japan","JP","Nissan","o",0
"Asien","Japan","JP","Nissan","pet",0
"Asien","Japan","JP","Nissan","pp",0
"Asien","Japan","JP","Nissan","ps",0
"Asien","Japan","JP","Nissan","pvc",0
"Asien","Japan","JP","Nittaku","hdpe",NA
"Asien","Japan","JP","Nittaku","ldpe",0
"Asien","Japan","JP","Nittaku","o",0
"Asien","Japan","JP","Nittaku","pet",0
"Asien","Japan","JP","Nittaku","pp",0
"Asien","Japan","JP","Nittaku","ps",0
"Asien","Japan","JP","Nittaku","pvc",0
"Asien","Japan","JP","Calbee Inc.","hdpe",NA
"Asien","Japan","JP","Calbee Inc.","ldpe",0
"Asien","Japan","JP","Calbee Inc.","o",0
"Asien","Japan","JP","Calbee Inc.","pet",0
"Asien","Japan","JP","Calbee Inc.","pp",0
"Asien","Japan","JP","Calbee Inc.","ps",0
"Asien","Japan","JP","Calbee Inc.","pvc",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","hdpe",NA
"Asien","Japan","JP","OTSUKA Pharmaceutical","ldpe",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","o",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","pet",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","pp",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","ps",0
"Asien","Japan","JP","OTSUKA Pharmaceutical","pvc",0
"Asien","Japan","JP","AGF","hdpe",NA
"Asien","Japan","JP","AGF","ldpe",0
"Asien","Japan","JP","AGF","o",0
"Asien","Japan","JP","AGF","pet",0
"Asien","Japan","JP","AGF","pp",0
"Asien","Japan","JP","AGF","ps",0
"Asien","Japan","JP","AGF","pvc",0
"Afrika","Kenia","KE","Unbranded","hdpe",23
"Afrika","Kenia","KE","Unbranded","ldpe",46
"Afrika","Kenia","KE","Unbranded","o",0
"Afrika","Kenia","KE","Unbranded","pet",1848
"Afrika","Kenia","KE","Unbranded","pp",12
"Afrika","Kenia","KE","Unbranded","ps",19
"Afrika","Kenia","KE","Unbranded","pvc",NA
"Afrika","Kenia","KE","Maji Asili Company","hdpe",0
"Afrika","Kenia","KE","Maji Asili Company","ldpe",0
"Afrika","Kenia","KE","Maji Asili Company","o",0
"Afrika","Kenia","KE","Maji Asili Company","pet",680
"Afrika","Kenia","KE","Maji Asili Company","pp",0
"Afrika","Kenia","KE","Maji Asili Company","ps",0
"Afrika","Kenia","KE","Maji Asili Company","pvc",NA
"Afrika","Kenia","KE","P-E-T Active Products cc","hdpe",0
"Afrika","Kenia","KE","P-E-T Active Products cc","ldpe",0
"Afrika","Kenia","KE","P-E-T Active Products cc","o",0
"Afrika","Kenia","KE","P-E-T Active Products cc","pet",590
"Afrika","Kenia","KE","P-E-T Active Products cc","pp",0
"Afrika","Kenia","KE","P-E-T Active Products cc","ps",0
"Afrika","Kenia","KE","P-E-T Active Products cc","pvc",NA
"Afrika","Kenia","KE","Cool","hdpe",0
"Afrika","Kenia","KE","Cool","ldpe",0
"Afrika","Kenia","KE","Cool","o",0
"Afrika","Kenia","KE","Cool","pet",583
"Afrika","Kenia","KE","Cool","pp",0
"Afrika","Kenia","KE","Cool","ps",0
"Afrika","Kenia","KE","Cool","pvc",NA
"Afrika","Kenia","KE","Nice And Lovely","hdpe",0
"Afrika","Kenia","KE","Nice And Lovely","ldpe",0
"Afrika","Kenia","KE","Nice And Lovely","o",0
"Afrika","Kenia","KE","Nice And Lovely","pet",568
"Afrika","Kenia","KE","Nice And Lovely","pp",0
"Afrika","Kenia","KE","Nice And Lovely","ps",0
"Afrika","Kenia","KE","Nice And Lovely","pvc",NA
"Afrika","Kenia","KE","Apple Punch","hdpe",0
"Afrika","Kenia","KE","Apple Punch","ldpe",0
"Afrika","Kenia","KE","Apple Punch","o",0
"Afrika","Kenia","KE","Apple Punch","pet",560
"Afrika","Kenia","KE","Apple Punch","pp",0
"Afrika","Kenia","KE","Apple Punch","ps",0
"Afrika","Kenia","KE","Apple Punch","pvc",NA
"Afrika","Kenia","KE","Oral Rehydration","hdpe",0
"Afrika","Kenia","KE","Oral Rehydration","ldpe",0
"Afrika","Kenia","KE","Oral Rehydration","o",0
"Afrika","Kenia","KE","Oral Rehydration","pet",450
"Afrika","Kenia","KE","Oral Rehydration","pp",0
"Afrika","Kenia","KE","Oral Rehydration","ps",0
"Afrika","Kenia","KE","Oral Rehydration","pvc",NA
"Afrika","Kenia","KE","Kithiri Water","hdpe",0
"Afrika","Kenia","KE","Kithiri Water","ldpe",0
"Afrika","Kenia","KE","Kithiri Water","o",0
"Afrika","Kenia","KE","Kithiri Water","pet",302
"Afrika","Kenia","KE","Kithiri Water","pp",0
"Afrika","Kenia","KE","Kithiri Water","ps",0
"Afrika","Kenia","KE","Kithiri Water","pvc",NA
"Afrika","Kenia","KE","Rayyan Mineral Water Company","hdpe",0
"Afrika","Kenia","KE","Rayyan Mineral Water Company","ldpe",0
"Afrika","Kenia","KE","Rayyan Mineral Water Company","o",0
"Afrika","Kenia","KE","Rayyan Mineral Water Company","pet",296
"Afrika","Kenia","KE","Rayyan Mineral Water Company","pp",0
"Afrika","Kenia","KE","Rayyan Mineral Water Company","ps",0
"Afrika","Kenia","KE","Rayyan Mineral Water Company","pvc",NA
"Afrika","Kenia","KE","Upfield","hdpe",0
"Afrika","Kenia","KE","Upfield","ldpe",0
"Afrika","Kenia","KE","Upfield","o",0
"Afrika","Kenia","KE","Upfield","pet",274
"Afrika","Kenia","KE","Upfield","pp",9
"Afrika","Kenia","KE","Upfield","ps",0
"Afrika","Kenia","KE","Upfield","pvc",NA
"Afrika","Kenia","KE","Warda","hdpe",0
"Afrika","Kenia","KE","Warda","ldpe",0
"Afrika","Kenia","KE","Warda","o",0
"Afrika","Kenia","KE","Warda","pet",274
"Afrika","Kenia","KE","Warda","pp",0
"Afrika","Kenia","KE","Warda","ps",0
"Afrika","Kenia","KE","Warda","pvc",NA
"Afrika","Kenia","KE","Buzeki Dairy Limited","hdpe",0
"Afrika","Kenia","KE","Buzeki Dairy Limited","ldpe",0
"Afrika","Kenia","KE","Buzeki Dairy Limited","o",0
"Afrika","Kenia","KE","Buzeki Dairy Limited","pet",246
"Afrika","Kenia","KE","Buzeki Dairy Limited","pp",0
"Afrika","Kenia","KE","Buzeki Dairy Limited","ps",0
"Afrika","Kenia","KE","Buzeki Dairy Limited","pvc",NA
"Afrika","Kenia","KE","Nigerian Breweries Plc","hdpe",0
"Afrika","Kenia","KE","Nigerian Breweries Plc","ldpe",0
"Afrika","Kenia","KE","Nigerian Breweries Plc","o",0
"Afrika","Kenia","KE","Nigerian Breweries Plc","pet",234
"Afrika","Kenia","KE","Nigerian Breweries Plc","pp",0
"Afrika","Kenia","KE","Nigerian Breweries Plc","ps",0
"Afrika","Kenia","KE","Nigerian Breweries Plc","pvc",NA
"Afrika","Kenia","KE","Spring Water","hdpe",0
"Afrika","Kenia","KE","Spring Water","ldpe",0
"Afrika","Kenia","KE","Spring Water","o",0
"Afrika","Kenia","KE","Spring Water","pet",230
"Afrika","Kenia","KE","Spring Water","pp",0
"Afrika","Kenia","KE","Spring Water","ps",0
"Afrika","Kenia","KE","Spring Water","pvc",NA
"Afrika","Kenia","KE","Star Pop","hdpe",0
"Afrika","Kenia","KE","Star Pop","ldpe",0
"Afrika","Kenia","KE","Star Pop","o",0
"Afrika","Kenia","KE","Star Pop","pet",216
"Afrika","Kenia","KE","Star Pop","pp",0
"Afrika","Kenia","KE","Star Pop","ps",0
"Afrika","Kenia","KE","Star Pop","pvc",NA
"Afrika","Kenia","KE","ACS Manufacturing Corporation","hdpe",0
"Afrika","Kenia","KE","ACS Manufacturing Corporation","ldpe",0
"Afrika","Kenia","KE","ACS Manufacturing Corporation","o",0
"Afrika","Kenia","KE","ACS Manufacturing Corporation","pet",210
"Afrika","Kenia","KE","ACS Manufacturing Corporation","pp",0
"Afrika","Kenia","KE","ACS Manufacturing Corporation","ps",0
"Afrika","Kenia","KE","ACS Manufacturing Corporation","pvc",NA
"Afrika","Kenia","KE","Rayan Ice","hdpe",0
"Afrika","Kenia","KE","Rayan Ice","ldpe",0
"Afrika","Kenia","KE","Rayan Ice","o",0
"Afrika","Kenia","KE","Rayan Ice","pet",160
"Afrika","Kenia","KE","Rayan Ice","pp",0
"Afrika","Kenia","KE","Rayan Ice","ps",0
"Afrika","Kenia","KE","Rayan Ice","pvc",NA
"Afrika","Kenia","KE","The Hershey Company","hdpe",16
"Afrika","Kenia","KE","The Hershey Company","ldpe",0
"Afrika","Kenia","KE","The Hershey Company","o",7
"Afrika","Kenia","KE","The Hershey Company","pet",54
"Afrika","Kenia","KE","The Hershey Company","pp",72
"Afrika","Kenia","KE","The Hershey Company","ps",0
"Afrika","Kenia","KE","The Hershey Company","pvc",NA
"Afrika","Kenia","KE","Zeitice","hdpe",0
"Afrika","Kenia","KE","Zeitice","ldpe",0
"Afrika","Kenia","KE","Zeitice","o",0
"Afrika","Kenia","KE","Zeitice","pet",142
"Afrika","Kenia","KE","Zeitice","pp",0
"Afrika","Kenia","KE","Zeitice","ps",0
"Afrika","Kenia","KE","Zeitice","pvc",NA
"Afrika","Kenia","KE","Zoom","hdpe",0
"Afrika","Kenia","KE","Zoom","ldpe",0
"Afrika","Kenia","KE","Zoom","o",0
"Afrika","Kenia","KE","Zoom","pet",134
"Afrika","Kenia","KE","Zoom","pp",0
"Afrika","Kenia","KE","Zoom","ps",0
"Afrika","Kenia","KE","Zoom","pvc",NA
"Afrika","Kenia","KE","Coast Bus","hdpe",0
"Afrika","Kenia","KE","Coast Bus","ldpe",0
"Afrika","Kenia","KE","Coast Bus","o",0
"Afrika","Kenia","KE","Coast Bus","pet",120
"Afrika","Kenia","KE","Coast Bus","pp",0
"Afrika","Kenia","KE","Coast Bus","ps",0
"Afrika","Kenia","KE","Coast Bus","pvc",NA
"Afrika","Kenia","KE","The Coca-Cola Company","hdpe",0
"Afrika","Kenia","KE","The Coca-Cola Company","ldpe",0
"Afrika","Kenia","KE","The Coca-Cola Company","o",0
"Afrika","Kenia","KE","The Coca-Cola Company","pet",112
"Afrika","Kenia","KE","The Coca-Cola Company","pp",0
"Afrika","Kenia","KE","The Coca-Cola Company","ps",0
"Afrika","Kenia","KE","The Coca-Cola Company","pvc",NA
"Afrika","Kenia","KE","Quencher","hdpe",0
"Afrika","Kenia","KE","Quencher","ldpe",0
"Afrika","Kenia","KE","Quencher","o",0
"Afrika","Kenia","KE","Quencher","pet",92
"Afrika","Kenia","KE","Quencher","pp",0
"Afrika","Kenia","KE","Quencher","ps",0
"Afrika","Kenia","KE","Quencher","pvc",NA
"Afrika","Kenia","KE","Tuzo","hdpe",0
"Afrika","Kenia","KE","Tuzo","ldpe",0
"Afrika","Kenia","KE","Tuzo","o",0
"Afrika","Kenia","KE","Tuzo","pet",85
"Afrika","Kenia","KE","Tuzo","pp",0
"Afrika","Kenia","KE","Tuzo","ps",0
"Afrika","Kenia","KE","Tuzo","pvc",NA
"Afrika","Kenia","KE","Royal Life Milk","hdpe",0
"Afrika","Kenia","KE","Royal Life Milk","ldpe",0
"Afrika","Kenia","KE","Royal Life Milk","o",0
"Afrika","Kenia","KE","Royal Life Milk","pet",75
"Afrika","Kenia","KE","Royal Life Milk","pp",0
"Afrika","Kenia","KE","Royal Life Milk","ps",0
"Afrika","Kenia","KE","Royal Life Milk","pvc",NA
"Afrika","Kenia","KE","Halal","hdpe",0
"Afrika","Kenia","KE","Halal","ldpe",0
"Afrika","Kenia","KE","Halal","o",0
"Afrika","Kenia","KE","Halal","pet",65
"Afrika","Kenia","KE","Halal","pp",0
"Afrika","Kenia","KE","Halal","ps",0
"Afrika","Kenia","KE","Halal","pvc",NA
"Afrika","Kenia","KE","Safiri","hdpe",0
"Afrika","Kenia","KE","Safiri","ldpe",0
"Afrika","Kenia","KE","Safiri","o",0
"Afrika","Kenia","KE","Safiri","pet",65
"Afrika","Kenia","KE","Safiri","pp",0
"Afrika","Kenia","KE","Safiri","ps",0
"Afrika","Kenia","KE","Safiri","pvc",NA
"Afrika","Kenia","KE","Tsavo Cool","hdpe",0
"Afrika","Kenia","KE","Tsavo Cool","ldpe",0
"Afrika","Kenia","KE","Tsavo Cool","o",0
"Afrika","Kenia","KE","Tsavo Cool","pet",56
"Afrika","Kenia","KE","Tsavo Cool","pp",0
"Afrika","Kenia","KE","Tsavo Cool","ps",0
"Afrika","Kenia","KE","Tsavo Cool","pvc",NA
"Afrika","Kenia","KE","Pladis","hdpe",0
"Afrika","Kenia","KE","Pladis","ldpe",0
"Afrika","Kenia","KE","Pladis","o",0
"Afrika","Kenia","KE","Pladis","pet",45
"Afrika","Kenia","KE","Pladis","pp",0
"Afrika","Kenia","KE","Pladis","ps",0
"Afrika","Kenia","KE","Pladis","pvc",NA
"Afrika","Kenia","KE","Modern Coast","hdpe",0
"Afrika","Kenia","KE","Modern Coast","ldpe",0
"Afrika","Kenia","KE","Modern Coast","o",0
"Afrika","Kenia","KE","Modern Coast","pet",30
"Afrika","Kenia","KE","Modern Coast","pp",0
"Afrika","Kenia","KE","Modern Coast","ps",0
"Afrika","Kenia","KE","Modern Coast","pvc",NA
"Afrika","Kenia","KE","Stoney","hdpe",0
"Afrika","Kenia","KE","Stoney","ldpe",0
"Afrika","Kenia","KE","Stoney","o",0
"Afrika","Kenia","KE","Stoney","pet",27
"Afrika","Kenia","KE","Stoney","pp",0
"Afrika","Kenia","KE","Stoney","ps",0
"Afrika","Kenia","KE","Stoney","pvc",NA
"Afrika","Kenia","KE","Supa Loaf","hdpe",0
"Afrika","Kenia","KE","Supa Loaf","ldpe",23
"Afrika","Kenia","KE","Supa Loaf","o",0
"Afrika","Kenia","KE","Supa Loaf","pet",0
"Afrika","Kenia","KE","Supa Loaf","pp",0
"Afrika","Kenia","KE","Supa Loaf","ps",0
"Afrika","Kenia","KE","Supa Loaf","pvc",NA
"Afrika","Kenia","KE","Butter Toast","hdpe",0
"Afrika","Kenia","KE","Butter Toast","ldpe",22
"Afrika","Kenia","KE","Butter Toast","o",0
"Afrika","Kenia","KE","Butter Toast","pet",0
"Afrika","Kenia","KE","Butter Toast","pp",0
"Afrika","Kenia","KE","Butter Toast","ps",0
"Afrika","Kenia","KE","Butter Toast","pvc",NA
"Afrika","Kenia","KE","Say","hdpe",0
"Afrika","Kenia","KE","Say","ldpe",0
"Afrika","Kenia","KE","Say","o",0
"Afrika","Kenia","KE","Say","pet",20
"Afrika","Kenia","KE","Say","pp",0
"Afrika","Kenia","KE","Say","ps",0
"Afrika","Kenia","KE","Say","pvc",NA
"Afrika","Kenia","KE","Delmonte","hdpe",0
"Afrika","Kenia","KE","Delmonte","ldpe",0
"Afrika","Kenia","KE","Delmonte","o",9
"Afrika","Kenia","KE","Delmonte","pet",0
"Afrika","Kenia","KE","Delmonte","pp",11
"Afrika","Kenia","KE","Delmonte","ps",0
"Afrika","Kenia","KE","Delmonte","pvc",NA
"Afrika","Kenia","KE","Festive Bread","hdpe",0
"Afrika","Kenia","KE","Festive Bread","ldpe",19
"Afrika","Kenia","KE","Festive Bread","o",0
"Afrika","Kenia","KE","Festive Bread","pet",0
"Afrika","Kenia","KE","Festive Bread","pp",0
"Afrika","Kenia","KE","Festive Bread","ps",0
"Afrika","Kenia","KE","Festive Bread","pvc",NA
"Afrika","Kenia","KE","Daima","hdpe",18
"Afrika","Kenia","KE","Daima","ldpe",0
"Afrika","Kenia","KE","Daima","o",0
"Afrika","Kenia","KE","Daima","pet",0
"Afrika","Kenia","KE","Daima","pp",0
"Afrika","Kenia","KE","Daima","ps",0
"Afrika","Kenia","KE","Daima","pvc",NA
"Afrika","Kenia","KE","Nutra Milk","hdpe",16
"Afrika","Kenia","KE","Nutra Milk","ldpe",0
"Afrika","Kenia","KE","Nutra Milk","o",0
"Afrika","Kenia","KE","Nutra Milk","pet",0
"Afrika","Kenia","KE","Nutra Milk","pp",0
"Afrika","Kenia","KE","Nutra Milk","ps",0
"Afrika","Kenia","KE","Nutra Milk","pvc",NA
"Afrika","Kenia","KE","Krest","hdpe",0
"Afrika","Kenia","KE","Krest","ldpe",0
"Afrika","Kenia","KE","Krest","o",0
"Afrika","Kenia","KE","Krest","pet",16
"Afrika","Kenia","KE","Krest","pp",0
"Afrika","Kenia","KE","Krest","ps",0
"Afrika","Kenia","KE","Krest","pvc",NA
"Afrika","Kenia","KE","Keren","hdpe",0
"Afrika","Kenia","KE","Keren","ldpe",0
"Afrika","Kenia","KE","Keren","o",0
"Afrika","Kenia","KE","Keren","pet",15
"Afrika","Kenia","KE","Keren","pp",0
"Afrika","Kenia","KE","Keren","ps",0
"Afrika","Kenia","KE","Keren","pvc",NA
"Afrika","Kenia","KE","Mount Kenya Milk","hdpe",14
"Afrika","Kenia","KE","Mount Kenya Milk","ldpe",0
"Afrika","Kenia","KE","Mount Kenya Milk","o",0
"Afrika","Kenia","KE","Mount Kenya Milk","pet",0
"Afrika","Kenia","KE","Mount Kenya Milk","pp",0
"Afrika","Kenia","KE","Mount Kenya Milk","ps",0
"Afrika","Kenia","KE","Mount Kenya Milk","pvc",NA
"Afrika","Kenia","KE","Kcc Milk","hdpe",14
"Afrika","Kenia","KE","Kcc Milk","ldpe",0
"Afrika","Kenia","KE","Kcc Milk","o",0
"Afrika","Kenia","KE","Kcc Milk","pet",0
"Afrika","Kenia","KE","Kcc Milk","pp",0
"Afrika","Kenia","KE","Kcc Milk","ps",0
"Afrika","Kenia","KE","Kcc Milk","pvc",NA
"Afrika","Kenia","KE","Unilever","hdpe",4
"Afrika","Kenia","KE","Unilever","ldpe",0
"Afrika","Kenia","KE","Unilever","o",8
"Afrika","Kenia","KE","Unilever","pet",0
"Afrika","Kenia","KE","Unilever","pp",0
"Afrika","Kenia","KE","Unilever","ps",0
"Afrika","Kenia","KE","Unilever","pvc",NA
"Afrika","Kenia","KE","Lato Milk","hdpe",0
"Afrika","Kenia","KE","Lato Milk","ldpe",0
"Afrika","Kenia","KE","Lato Milk","o",12
"Afrika","Kenia","KE","Lato Milk","pet",0
"Afrika","Kenia","KE","Lato Milk","pp",0
"Afrika","Kenia","KE","Lato Milk","ps",0
"Afrika","Kenia","KE","Lato Milk","pvc",NA
"Afrika","Kenia","KE","Awesome Yoghurt","hdpe",12
"Afrika","Kenia","KE","Awesome Yoghurt","ldpe",0
"Afrika","Kenia","KE","Awesome Yoghurt","o",0
"Afrika","Kenia","KE","Awesome Yoghurt","pet",0
"Afrika","Kenia","KE","Awesome Yoghurt","pp",0
"Afrika","Kenia","KE","Awesome Yoghurt","ps",0
"Afrika","Kenia","KE","Awesome Yoghurt","pvc",NA
"Afrika","Kenia","KE","Guanco Dairy Products","hdpe",11
"Afrika","Kenia","KE","Guanco Dairy Products","ldpe",0
"Afrika","Kenia","KE","Guanco Dairy Products","o",0
"Afrika","Kenia","KE","Guanco Dairy Products","pet",0
"Afrika","Kenia","KE","Guanco Dairy Products","pp",0
