"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","num_events","volunteers","continent","countrycode"
"Nigeria",2019,"Hapic",0,7,0,0,0,0,0,0,7,14,1648,"Afrika","NG"
"Nigeria",2019,"Model Bitters",0,0,0,0,7,0,0,0,7,14,1648,"Afrika","NG"
"Nigeria",2019,"Closeup",0,4,3,0,0,0,0,0,7,14,1648,"Afrika","NG"
"Nigeria",2019,"Agbara Bitters",0,0,0,0,7,0,0,0,7,14,1648,"Afrika","NG"
"Nigeria",2019,"Opa Eyin",0,0,0,0,7,0,0,0,7,14,1648,"Afrika","NG"
"Nigeria",2019,"Short Bread",0,0,6,0,0,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Captain Jack",0,0,6,0,0,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"B & H",0,0,6,0,0,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Chioce Tomatoes",0,0,0,6,0,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Ars",0,0,0,0,0,6,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Clif Bar & Company",0,0,0,0,6,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Philip Morris",0,0,0,6,0,0,0,0,6,14,1648,"Afrika","NG"
"Nigeria",2019,"Top Pamplemuss",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Checkers",0,0,5,0,0,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Morning Fresh",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Power Pack",0,0,0,0,0,5,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Heineiken",0,0,0,5,0,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Aque Sences",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Voltic (Nig) Ltd",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Bayas Table Water",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Upfield",0,5,0,0,0,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Voltic Water",0,0,0,0,5,0,0,0,5,14,1648,"Afrika","NG"
"Nigeria",2019,"Popular",0,0,4,0,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Niddle And Srings",0,0,0,4,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Sunar Water",0,0,0,0,4,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Materials",0,0,4,0,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Chivita",0,0,4,0,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Fearless Energy Drink",0,0,0,0,4,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Five Alive",0,0,0,0,4,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Red",0,0,0,4,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Reyon Table Water",0,0,0,0,4,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Titus",0,0,0,4,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Gbnl Water",0,0,0,0,4,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Light",0,0,0,4,0,0,0,0,4,14,1648,"Afrika","NG"
"Nigeria",2019,"Ozo",0,3,0,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Savana",0,0,0,3,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Tee Top",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Toplife Water",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Rich Biscuit",0,0,3,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Ok Pop",0,0,3,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"King Oil",0,0,3,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Lucozade Boost",0,0,0,0,0,3,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Dudu Table Water",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Babrina Bitters",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Aquarite",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Buckets",0,3,0,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"China Resources Group",0,0,0,0,0,3,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Klin",0,0,3,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Family Care Cream",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Kash Water",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Lodgers Water",0,0,0,0,3,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Gallon",0,3,0,0,0,0,0,0,3,14,1648,"Afrika","NG"
"Nigeria",2019,"Aquadana Table Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Mr Tee Table Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Golden Morm",0,0,2,0,0,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Aqua Table Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Jik",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Fdf Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Elders Schnapp",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Shoes",0,0,2,0,0,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Euro Global Food & Distle. Ltd",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Emperor",0,2,0,0,0,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Sunar Table Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Coo! Table Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Container",0,2,0,0,0,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Cici Water",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Beiersdorf Global AG",0,2,0,0,0,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Junel Nigeria Ltd",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Schwepps",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Moko Moko",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Le Amond",0,0,0,0,2,0,0,0,2,14,1648,"Afrika","NG"
"Nigeria",2019,"Papillon Spoons",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Tasty Time",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Mayjoy",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Luxury Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Climax Energy Drink",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Loli Pop",0,0,1,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Nutrimilk",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Teetop Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Cool8Ge Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Dallas",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Dana",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Diclomol Gel",0,0,0,1,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Trebet Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Dip Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Sylko Table Wat",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Alapson",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Drip Set",0,0,1,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Nutriyo Yoghurt",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Ecowater",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Amasco",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Oho",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Cascala Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Caro",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Aboniki Balm",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Mena Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Ariane Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Atm Card",0,0,0,1,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Ballamour Bitter",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Wrightway Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"New Based World Class Resources Ltd",0,0,1,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Bayla Hot",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Vynchez Exited",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Bb Detox",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Beba",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Via Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Bull London Dry Gin",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Verade Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Urels Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Bevep Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Blue Waves Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Unilag Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Uni Lever Nigeria Plc.",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Bobo Yoghurt",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Ujuy Spoon",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Amstel Malt",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Elite Kings Yoghurt",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Elloe Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Elvis White Board Marker",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Alvavo Drink",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Li Link",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Relex",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Alomo Bitters",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Rc Drink",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Good Mama",0,0,1,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Pz Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Guiness",0,0,0,1,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Hbl Bitters",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Hi-Malt",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Iceland Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Immanuella Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Klien Aby Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"King Spoon",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Joe Top Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Jug",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Pears",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Kasapreko Bitters",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Pase Bitters",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Parmalat",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Rightway Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Goal Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Fun Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Lasena Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Space Pack",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Okunrin Meta",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Skoro Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Skirt Dry Gin",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Skg Pharm",0,0,0,0,0,1,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Eva Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Shalina",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Seaman'S Schinapp",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Rot Man",0,0,0,1,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Aquavolt",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Sanetus Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Fancy Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Forte Oil",0,1,0,0,0,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Koowo Table Water",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Round De Clock",0,0,0,0,1,0,0,0,1,14,1648,"Afrika","NG"
"Nigeria",2019,"Beta malt",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"FG",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Evenr",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"LA Mma",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Wozobia",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"PC",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Golden Morn",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Oxfors",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Tommy Tommy",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Nigeria",2019,"Amstel malt",0,0,0,0,0,0,0,0,0,14,1648,"Afrika","NG"
"Niederlande",2019,"Slammers Energy Drink",0,NA,NA,710,0,NA,NA,NA,710,2,827,"Europa","NL"
"Niederlande",2019,"Redbull",0,NA,NA,536,0,NA,NA,NA,536,2,827,"Europa","NL"
"Niederlande",2019,"Heineken International",0,NA,NA,414,0,NA,NA,NA,414,2,827,"Europa","NL"
"Niederlande",2019,"The Coca-Cola Company",0,NA,NA,389,0,NA,NA,NA,389,2,827,"Europa","NL"
"Niederlande",2019,"Ola",0,NA,NA,359,0,NA,NA,NA,359,2,827,"Europa","NL"
"Niederlande",2019,"Philip Morris",0,NA,NA,270,0,NA,NA,NA,270,2,827,"Europa","NL"
"Niederlande",2019,"McDonald's Corporation",0,NA,NA,254,0,NA,NA,NA,254,2,827,"Europa","NL"
"Niederlande",2019,"PepsiCo",0,NA,NA,147,0,NA,NA,NA,147,2,827,"Europa","NL"
"Niederlande",2019,"Mars, Incorporated",0,NA,NA,133,0,NA,NA,NA,133,2,827,"Europa","NL"
"Niederlande",2019,"Antaflu",0,NA,NA,123,0,NA,NA,NA,123,2,827,"Europa","NL"
"Niederlande",2019,"Spa",0,NA,NA,90,0,NA,NA,NA,90,2,827,"Europa","NL"
"Niederlande",2019,"Haribo",0,NA,NA,87,0,NA,NA,NA,87,2,827,"Europa","NL"
"Niederlande",2019,"Bavaria",0,NA,NA,69,0,NA,NA,NA,69,2,827,"Europa","NL"
"Niederlande",2019,"Reynolds American, Inc.",0,NA,NA,66,0,NA,NA,NA,66,2,827,"Europa","NL"
"Niederlande",2019,"Nestlé",0,NA,NA,60,0,NA,NA,NA,60,2,827,"Europa","NL"
"Niederlande",2019,"Albert Heijn",0,NA,NA,59,0,NA,NA,NA,59,2,827,"Europa","NL"
"Niederlande",2019,"Jumbo",0,NA,NA,59,0,NA,NA,NA,59,2,827,"Europa","NL"
"Niederlande",2019,"Perfetti van Melle",0,NA,NA,58,0,NA,NA,NA,58,2,827,"Europa","NL"
"Niederlande",2019,"Caprison",0,NA,NA,54,0,NA,NA,NA,54,2,827,"Europa","NL"
"Niederlande",2019,"Aa Drink",0,NA,NA,52,0,NA,NA,NA,52,2,827,"Europa","NL"
"Niederlande",2019,"Bullit",0,NA,NA,47,0,NA,NA,NA,47,2,827,"Europa","NL"
"Niederlande",2019,"Grolsch",0,NA,NA,46,0,NA,NA,NA,46,2,827,"Europa","NL"
"Niederlande",2019,"Mondelez International",0,NA,NA,41,0,NA,NA,NA,41,2,827,"Europa","NL"
"Niederlande",2019,"Lidl",0,NA,NA,39,0,NA,NA,NA,39,2,827,"Europa","NL"
"Niederlande",2019,"Goldenpower",0,NA,NA,39,0,NA,NA,NA,39,2,827,"Europa","NL"
"Niederlande",2019,"Ferrero Group",0,NA,NA,36,0,NA,NA,NA,36,2,827,"Europa","NL"
"Niederlande",2019,"Hertog Jan",0,NA,NA,34,0,NA,NA,NA,34,2,827,"Europa","NL"
"Niederlande",2019,"Icetea",0,NA,NA,31,0,NA,NA,NA,31,2,827,"Europa","NL"
"Niederlande",2019,"Jupiler",0,NA,NA,31,0,NA,NA,NA,31,2,827,"Europa","NL"
"Niederlande",2019,"Sourcy",0,NA,NA,30,0,NA,NA,NA,30,2,827,"Europa","NL"
"Niederlande",2019,"Wicky",0,NA,NA,30,0,NA,NA,NA,30,2,827,"Europa","NL"
"Niederlande",2019,"Sportlife",0,NA,NA,24,0,NA,NA,NA,24,2,827,"Europa","NL"
"Niederlande",2019,"Fernandes",0,NA,NA,23,0,NA,NA,NA,23,2,827,"Europa","NL"
"Niederlande",2019,"Taksi",0,NA,NA,22,0,NA,NA,NA,22,2,827,"Europa","NL"
"Niederlande",2019,"Chocomel",0,NA,NA,22,0,NA,NA,NA,22,2,827,"Europa","NL"
"Niederlande",2019,"Gulpener",0,NA,NA,21,0,NA,NA,NA,21,2,827,"Europa","NL"
"Niederlande",2019,"Imperial Brands",0,NA,NA,18,0,NA,NA,NA,18,2,827,"Europa","NL"
"Niederlande",2019,"Saskia",0,NA,NA,18,0,NA,NA,NA,18,2,827,"Europa","NL"
"Niederlande",2019,"Sultana",0,NA,NA,18,0,NA,NA,NA,18,2,827,"Europa","NL"
"Niederlande",2019,"Fristi",0,NA,NA,18,0,NA,NA,NA,18,2,827,"Europa","NL"
"Niederlande",2019,"Pallmall",0,NA,NA,18,0,NA,NA,NA,18,2,827,"Europa","NL"
"Niederlande",2019,"Bueno",0,NA,NA,17,0,NA,NA,NA,17,2,827,"Europa","NL"
"Niederlande",2019,"Chaudfontaine",0,NA,NA,17,0,NA,NA,NA,17,2,827,"Europa","NL"
"Niederlande",2019,"Luckystrike",0,NA,NA,16,0,NA,NA,NA,16,2,827,"Europa","NL"
"Niederlande",2019,"Knoppers",0,NA,NA,15,0,NA,NA,NA,15,2,827,"Europa","NL"
"Niederlande",2019,"Monster Energy",0,NA,NA,15,0,NA,NA,NA,15,2,827,"Europa","NL"
"Niederlande",2019,"Corona",0,NA,NA,15,0,NA,NA,NA,15,2,827,"Europa","NL"
"Niederlande",2019,"Mascotte",0,NA,NA,15,0,NA,NA,NA,15,2,827,"Europa","NL"
"Niederlande",2019,"Schultenbrau",0,NA,NA,14,0,NA,NA,NA,14,2,827,"Europa","NL"
"Niederlande",2019,"Desperados",0,NA,NA,14,0,NA,NA,NA,14,2,827,"Europa","NL"
"Niederlande",2019,"Liga",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Restaurant Brands International",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Kruitvat",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Starbucks",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Tempo",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Unilever",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"KFC",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Breaker",0,NA,NA,13,0,NA,NA,NA,13,2,827,"Europa","NL"
"Niederlande",2019,"Intafact Beverages Limited",0,NA,NA,12,0,NA,NA,NA,12,2,827,"Europa","NL"
"Niederlande",2019,"Wilhemina",0,NA,NA,12,0,NA,NA,NA,12,2,827,"Europa","NL"
"Niederlande",2019,"Douwe Egberts",0,NA,NA,10,0,NA,NA,NA,10,2,827,"Europa","NL"
"Niederlande",2019,"Kellogg Company",0,NA,NA,10,0,NA,NA,NA,10,2,827,"Europa","NL"
"Niederlande",2019,"Freeway",0,NA,NA,10,0,NA,NA,NA,10,2,827,"Europa","NL"
"Niederlande",2019,"Ikea",0,NA,NA,9,0,NA,NA,NA,9,2,827,"Europa","NL"
"Niederlande",2019,"Highway",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"Bifi",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"Dalphin",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"Reckitt Benckiser",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"River",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"Melkunie",0,NA,NA,8,0,NA,NA,NA,8,2,827,"Europa","NL"
"Niederlande",2019,"Venco",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Bros",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Red Band",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Fuzetea",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Campina",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Napoleon",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Sisi",0,NA,NA,7,0,NA,NA,NA,7,2,827,"Europa","NL"
"Niederlande",2019,"Tuc",0,NA,NA,6,0,NA,NA,NA,6,2,827,"Europa","NL"
"Niederlande",2019,"Danone",0,NA,NA,6,0,NA,NA,NA,6,2,827,"Europa","NL"
"Niederlande",2019,"Wilhelminapepermunt",0,NA,NA,6,0,NA,NA,NA,6,2,827,"Europa","NL"
"Niederlande",2019,"Schutters",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Vifit",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Aldi",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Bolletje",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Zest-O Corporation",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Qurellbrunn",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Megaforce",0,NA,NA,5,0,NA,NA,NA,5,2,827,"Europa","NL"
"Niederlande",2019,"Fruitella",0,NA,NA,3,0,NA,NA,NA,3,2,827,"Europa","NL"
"Niederlande",2019,"spa",0,NA,NA,0,3,NA,NA,NA,3,2,827,"Europa","NL"
"Niederlande",2019,"Optimel",0,NA,NA,2,0,NA,NA,NA,2,2,827,"Europa","NL"
"Niederlande",2019,"Appelsientje",0,NA,NA,2,0,NA,NA,NA,2,2,827,"Europa","NL"
"Niederlande",2019,"Hema",0,NA,NA,2,0,NA,NA,NA,2,2,827,"Europa","NL"
"Niederlande",2019,"Lotus",0,NA,NA,2,0,NA,NA,NA,2,2,827,"Europa","NL"
"Niederlande",2019,"Kong Strong",0,NA,NA,1,0,NA,NA,NA,1,2,827,"Europa","NL"
"Niederlande",2019,"Peijnenburg",0,NA,NA,1,0,NA,NA,NA,1,2,827,"Europa","NL"
"Niederlande",2019,"P&G",0,NA,NA,1,0,NA,NA,NA,1,2,827,"Europa","NL"
"Niederlande",2019,"Unbranded",0,NA,NA,0,0,NA,NA,NA,0,2,827,"Europa","NL"
"Niederlande",2019,"Sun Shopper",0,NA,NA,0,0,NA,NA,NA,0,2,827,"Europa","NL"
"Niederlande",2019,"Signal Tootpaste",0,NA,NA,0,0,NA,NA,NA,0,2,827,"Europa","NL"
