"continent","country","parent_company","plastic_type","n_pieces","total_per_country","rel_freq"
"Europe","Ukraine","Казкове Молоко Молокія","pet",0,3,0
"Europe","Ukraine","Казкове Молоко Молокія","pp",0,3,0
"Europe","Ukraine","Казкове Молоко Молокія","ps",0,3,0
"Europe","Ukraine","Казкове Молоко Молокія","pvc",NA,3,NA
"Europe","Ukraine","Société Bic","hdpe",0,3,0
"Europe","Ukraine","Société Bic","ldpe",0,3,0
"Europe","Ukraine","Société Bic","o",3,3,1
"Europe","Ukraine","Société Bic","pet",0,3,0
"Europe","Ukraine","Société Bic","pp",0,3,0
"Europe","Ukraine","Société Bic","ps",0,3,0
"Europe","Ukraine","Société Bic","pvc",NA,3,NA
"Europe","Ukraine","Кулиничі","hdpe",0,3,0
"Europe","Ukraine","Кулиничі","ldpe",3,3,1
"Europe","Ukraine","Кулиничі","o",0,3,0
"Europe","Ukraine","Кулиничі","pet",0,3,0
"Europe","Ukraine","Кулиничі","pp",0,3,0
"Europe","Ukraine","Кулиничі","ps",0,3,0
"Europe","Ukraine","Кулиничі","pvc",NA,3,NA
"Europe","Ukraine","Semki, Ipg Crisps Production","hdpe",0,3,0
"Europe","Ukraine","Semki, Ipg Crisps Production","ldpe",0,3,0
"Europe","Ukraine","Semki, Ipg Crisps Production","o",3,3,1
"Europe","Ukraine","Semki, Ipg Crisps Production","pet",0,3,0
"Europe","Ukraine","Semki, Ipg Crisps Production","pp",0,3,0
"Europe","Ukraine","Semki, Ipg Crisps Production","ps",0,3,0
"Europe","Ukraine","Semki, Ipg Crisps Production","pvc",NA,3,NA
"Europe","Ukraine","RBC Group","hdpe",0,3,0
"Europe","Ukraine","RBC Group","ldpe",0,3,0
"Europe","Ukraine","RBC Group","o",1,3,0.333
"Europe","Ukraine","RBC Group","pet",2,3,0.667
"Europe","Ukraine","RBC Group","pp",0,3,0
"Europe","Ukraine","RBC Group","ps",0,3,0
"Europe","Ukraine","RBC Group","pvc",NA,3,NA
"Europe","Ukraine","Закарпатське","hdpe",0,3,0
"Europe","Ukraine","Закарпатське","ldpe",0,3,0
"Europe","Ukraine","Закарпатське","o",1,3,0.333
"Europe","Ukraine","Закарпатське","pet",2,3,0.667
"Europe","Ukraine","Закарпатське","pp",0,3,0
"Europe","Ukraine","Закарпатське","ps",0,3,0
"Europe","Ukraine","Закарпатське","pvc",NA,3,NA
"Europe","Ukraine","Sausage","hdpe",0,3,0
"Europe","Ukraine","Sausage","ldpe",0,3,0
"Europe","Ukraine","Sausage","o",3,3,1
"Europe","Ukraine","Sausage","pet",0,3,0
"Europe","Ukraine","Sausage","pp",0,3,0
"Europe","Ukraine","Sausage","ps",0,3,0
"Europe","Ukraine","Sausage","pvc",NA,3,NA
"Europe","Ukraine","Vegetus Соус","hdpe",0,3,0
"Europe","Ukraine","Vegetus Соус","ldpe",0,3,0
"Europe","Ukraine","Vegetus Соус","o",3,3,1
"Europe","Ukraine","Vegetus Соус","pet",0,3,0
"Europe","Ukraine","Vegetus Соус","pp",0,3,0
"Europe","Ukraine","Vegetus Соус","ps",0,3,0
"Europe","Ukraine","Vegetus Соус","pvc",NA,3,NA
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","hdpe",0,3,0
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","ldpe",0,3,0
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","o",3,3,1
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","pet",0,3,0
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","pp",0,3,0
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","ps",0,3,0
"Europe","Ukraine","Тм Nemiroff, Виробник Лвн Лимитед","pvc",NA,3,NA
"Europe","Ukraine","Тм Золотий Резерв","hdpe",0,3,0
"Europe","Ukraine","Тм Золотий Резерв","ldpe",0,3,0
"Europe","Ukraine","Тм Золотий Резерв","o",3,3,1
"Europe","Ukraine","Тм Золотий Резерв","pet",0,3,0
"Europe","Ukraine","Тм Золотий Резерв","pp",0,3,0
"Europe","Ukraine","Тм Золотий Резерв","ps",0,3,0
"Europe","Ukraine","Тм Золотий Резерв","pvc",NA,3,NA
"Europe","Ukraine","Toffi","hdpe",0,3,0
"Europe","Ukraine","Toffi","ldpe",0,3,0
"Europe","Ukraine","Toffi","o",3,3,1
"Europe","Ukraine","Toffi","pet",0,3,0
"Europe","Ukraine","Toffi","pp",0,3,0
"Europe","Ukraine","Toffi","ps",0,3,0
"Europe","Ukraine","Toffi","pvc",NA,3,NA
"Europe","Ukraine","Щедро","hdpe",0,3,0
"Europe","Ukraine","Щедро","ldpe",0,3,0
"Europe","Ukraine","Щедро","o",3,3,1
"Europe","Ukraine","Щедро","pet",0,3,0
"Europe","Ukraine","Щедро","pp",0,3,0
"Europe","Ukraine","Щедро","ps",0,3,0
"Europe","Ukraine","Щедро","pvc",NA,3,NA
"Europe","Ukraine","Ашан","hdpe",0,3,0
"Europe","Ukraine","Ашан","ldpe",0,3,0
"Europe","Ukraine","Ашан","o",2,3,0.667
"Europe","Ukraine","Ашан","pet",0,3,0
"Europe","Ukraine","Ашан","pp",0,3,0
"Europe","Ukraine","Ашан","ps",1,3,0.333
"Europe","Ukraine","Ашан","pvc",NA,3,NA
"Europe","Ukraine","Ferrero Group","hdpe",0,3,0
"Europe","Ukraine","Ferrero Group","ldpe",0,3,0
"Europe","Ukraine","Ferrero Group","o",3,3,1
"Europe","Ukraine","Ferrero Group","pet",0,3,0
"Europe","Ukraine","Ferrero Group","pp",0,3,0
"Europe","Ukraine","Ferrero Group","ps",0,3,0
"Europe","Ukraine","Ferrero Group","pvc",NA,3,NA
"Europe","Ukraine","Kredens Café","hdpe",0,3,0
"Europe","Ukraine","Kredens Café","ldpe",0,3,0
"Europe","Ukraine","Kredens Café","o",3,3,1
"Europe","Ukraine","Kredens Café","pet",0,3,0
"Europe","Ukraine","Kredens Café","pp",0,3,0
"Europe","Ukraine","Kredens Café","ps",0,3,0
"Europe","Ukraine","Kredens Café","pvc",NA,3,NA
"Europe","Ukraine","Тм """"Ама""""","hdpe",0,3,0
"Europe","Ukraine","Тм """"Ама""""","ldpe",2,3,0.667
"Europe","Ukraine","Тм """"Ама""""","o",1,3,0.333
"Europe","Ukraine","Тм """"Ама""""","pet",0,3,0
"Europe","Ukraine","Тм """"Ама""""","pp",0,3,0
"Europe","Ukraine","Тм """"Ама""""","ps",0,3,0
"Europe","Ukraine","Тм """"Ама""""","pvc",NA,3,NA
"Europe","Ukraine","Природне Джерело","hdpe",0,3,0
"Europe","Ukraine","Природне Джерело","ldpe",0,3,0
"Europe","Ukraine","Природне Джерело","o",3,3,1
"Europe","Ukraine","Природне Джерело","pet",0,3,0
"Europe","Ukraine","Природне Джерело","pp",0,3,0
"Europe","Ukraine","Природне Джерело","ps",0,3,0
"Europe","Ukraine","Природне Джерело","pvc",NA,3,NA
"Europe","Ukraine","Рогань","hdpe",0,3,0
"Europe","Ukraine","Рогань","ldpe",0,3,0
"Europe","Ukraine","Рогань","o",0,3,0
"Europe","Ukraine","Рогань","pet",3,3,1
"Europe","Ukraine","Рогань","pp",0,3,0
"Europe","Ukraine","Рогань","ps",0,3,0
"Europe","Ukraine","Рогань","pvc",NA,3,NA
"Europe","Ukraine","Рогань (Сан Інбев Україна)","hdpe",0,3,0
"Europe","Ukraine","Рогань (Сан Інбев Україна)","ldpe",0,3,0
"Europe","Ukraine","Рогань (Сан Інбев Україна)","o",0,3,0
"Europe","Ukraine","Рогань (Сан Інбев Україна)","pet",3,3,1
"Europe","Ukraine","Рогань (Сан Інбев Україна)","pp",0,3,0
"Europe","Ukraine","Рогань (Сан Інбев Україна)","ps",0,3,0
"Europe","Ukraine","Рогань (Сан Інбев Україна)","pvc",NA,3,NA
"Europe","Ukraine","Ямуна","hdpe",0,3,0
"Europe","Ukraine","Ямуна","ldpe",0,3,0
"Europe","Ukraine","Ямуна","o",3,3,1
"Europe","Ukraine","Ямуна","pet",0,3,0
"Europe","Ukraine","Ямуна","pp",0,3,0
"Europe","Ukraine","Ямуна","ps",0,3,0
"Europe","Ukraine","Ямуна","pvc",NA,3,NA
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","hdpe",0,3,0
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","ldpe",0,3,0
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","o",3,3,1
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","pet",0,3,0
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","pp",0,3,0
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","ps",0,3,0
"Europe","Ukraine","Терра Фуд (Тмзолотий Резерв)","pvc",NA,3,NA
"Europe","Ukraine","Ice Beer","hdpe",0,3,0
"Europe","Ukraine","Ice Beer","ldpe",0,3,0
"Europe","Ukraine","Ice Beer","o",3,3,1
"Europe","Ukraine","Ice Beer","pet",0,3,0
"Europe","Ukraine","Ice Beer","pp",0,3,0
"Europe","Ukraine","Ice Beer","ps",0,3,0
"Europe","Ukraine","Ice Beer","pvc",NA,3,NA
"Europe","Ukraine","Санта Бремор","hdpe",0,3,0
"Europe","Ukraine","Санта Бремор","ldpe",0,3,0
"Europe","Ukraine","Санта Бремор","o",3,3,1
"Europe","Ukraine","Санта Бремор","pet",0,3,0
"Europe","Ukraine","Санта Бремор","pp",0,3,0
"Europe","Ukraine","Санта Бремор","ps",0,3,0
"Europe","Ukraine","Санта Бремор","pvc",NA,3,NA
"Europe","Ukraine","Heineken, Виробник Родомишленик","hdpe",0,3,0
"Europe","Ukraine","Heineken, Виробник Родомишленик","ldpe",0,3,0
"Europe","Ukraine","Heineken, Виробник Родомишленик","o",3,3,1
"Europe","Ukraine","Heineken, Виробник Родомишленик","pet",0,3,0
"Europe","Ukraine","Heineken, Виробник Родомишленик","pp",0,3,0
"Europe","Ukraine","Heineken, Виробник Родомишленик","ps",0,3,0
"Europe","Ukraine","Heineken, Виробник Родомишленик","pvc",NA,3,NA
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","hdpe",0,3,0
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","ldpe",0,3,0
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","o",1,3,0.333
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","pet",2,3,0.667
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","pp",0,3,0
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","ps",0,3,0
"Europe","Ukraine","Слов'Яночка - """"Вімм - Білль - Данн""""","pvc",NA,3,NA
"Europe","Ukraine","Luglio","hdpe",0,3,0
"Europe","Ukraine","Luglio","ldpe",0,3,0
"Europe","Ukraine","Luglio","o",3,3,1
"Europe","Ukraine","Luglio","pet",0,3,0
"Europe","Ukraine","Luglio","pp",0,3,0
"Europe","Ukraine","Luglio","ps",0,3,0
"Europe","Ukraine","Luglio","pvc",NA,3,NA
"Europe","Ukraine","Morshinska","hdpe",0,3,0
"Europe","Ukraine","Morshinska","ldpe",0,3,0
"Europe","Ukraine","Morshinska","o",0,3,0
"Europe","Ukraine","Morshinska","pet",3,3,1
"Europe","Ukraine","Morshinska","pp",0,3,0
"Europe","Ukraine","Morshinska","ps",0,3,0
"Europe","Ukraine","Morshinska","pvc",NA,3,NA
"Europe","Ukraine","1715","hdpe",0,3,0
"Europe","Ukraine","1715","ldpe",0,3,0
"Europe","Ukraine","1715","o",3,3,1
"Europe","Ukraine","1715","pet",0,3,0
"Europe","Ukraine","1715","pp",0,3,0
"Europe","Ukraine","1715","ps",0,3,0
"Europe","Ukraine","1715","pvc",NA,3,NA
"Europe","Ukraine","Макдональдз","hdpe",0,3,0
"Europe","Ukraine","Макдональдз","ldpe",0,3,0
"Europe","Ukraine","Макдональдз","o",3,3,1
"Europe","Ukraine","Макдональдз","pet",0,3,0
"Europe","Ukraine","Макдональдз","pp",0,3,0
"Europe","Ukraine","Макдональдз","ps",0,3,0
"Europe","Ukraine","Макдональдз","pvc",NA,3,NA
"Europe","Ukraine","Марс","hdpe",0,3,0
"Europe","Ukraine","Марс","ldpe",3,3,1
"Europe","Ukraine","Марс","o",0,3,0
"Europe","Ukraine","Марс","pet",0,3,0
"Europe","Ukraine","Марс","pp",0,3,0
"Europe","Ukraine","Марс","ps",0,3,0
"Europe","Ukraine","Марс","pvc",NA,3,NA
"Europe","Ukraine","Миргородська","hdpe",0,3,0
"Europe","Ukraine","Миргородська","ldpe",0,3,0
"Europe","Ukraine","Миргородська","o",3,3,1
"Europe","Ukraine","Миргородська","pet",0,3,0
"Europe","Ukraine","Миргородська","pp",0,3,0
"Europe","Ukraine","Миргородська","ps",0,3,0
"Europe","Ukraine","Миргородська","pvc",NA,3,NA
"Europe","Ukraine","Teva","hdpe",0,3,0
"Europe","Ukraine","Teva","ldpe",0,3,0
"Europe","Ukraine","Teva","o",3,3,1
"Europe","Ukraine","Teva","pet",0,3,0
"Europe","Ukraine","Teva","pp",0,3,0
"Europe","Ukraine","Teva","ps",0,3,0
"Europe","Ukraine","Teva","pvc",NA,3,NA
"Europe","Ukraine","Агуша","hdpe",0,3,0
"Europe","Ukraine","Агуша","ldpe",0,3,0
"Europe","Ukraine","Агуша","o",3,3,1
"Europe","Ukraine","Агуша","pet",0,3,0
"Europe","Ukraine","Агуша","pp",0,3,0
"Europe","Ukraine","Агуша","ps",0,3,0
"Europe","Ukraine","Агуша","pvc",NA,3,NA
"Europe","Ukraine","Stella Artois","hdpe",0,3,0
"Europe","Ukraine","Stella Artois","ldpe",0,3,0
"Europe","Ukraine","Stella Artois","o",3,3,1
"Europe","Ukraine","Stella Artois","pet",0,3,0
"Europe","Ukraine","Stella Artois","pp",0,3,0
"Europe","Ukraine","Stella Artois","ps",0,3,0
"Europe","Ukraine","Stella Artois","pvc",NA,3,NA
"Europe","Ukraine","Пенное Пиво Оболонь","hdpe",0,3,0
"Europe","Ukraine","Пенное Пиво Оболонь","ldpe",0,3,0
"Europe","Ukraine","Пенное Пиво Оболонь","o",0,3,0
"Europe","Ukraine","Пенное Пиво Оболонь","pet",3,3,1
"Europe","Ukraine","Пенное Пиво Оболонь","pp",0,3,0
"Europe","Ukraine","Пенное Пиво Оболонь","ps",0,3,0
"Europe","Ukraine","Пенное Пиво Оболонь","pvc",NA,3,NA
"Europe","Ukraine","Білий Медвідь Абинбев","hdpe",0,2,0
"Europe","Ukraine","Білий Медвідь Абинбев","ldpe",0,2,0
"Europe","Ukraine","Білий Медвідь Абинбев","o",0,2,0
"Europe","Ukraine","Білий Медвідь Абинбев","pet",2,2,1
"Europe","Ukraine","Білий Медвідь Абинбев","pp",0,2,0
"Europe","Ukraine","Білий Медвідь Абинбев","ps",0,2,0
"Europe","Ukraine","Білий Медвідь Абинбев","pvc",NA,2,NA
"Europe","Ukraine","Хлібні Технології","hdpe",0,2,0
"Europe","Ukraine","Хлібні Технології","ldpe",0,2,0
"Europe","Ukraine","Хлібні Технології","o",2,2,1
"Europe","Ukraine","Хлібні Технології","pet",0,2,0
"Europe","Ukraine","Хлібні Технології","pp",0,2,0
"Europe","Ukraine","Хлібні Технології","ps",0,2,0
"Europe","Ukraine","Хлібні Технології","pvc",NA,2,NA
"Europe","Ukraine","Грінки """"Хліб Трейд""""","hdpe",0,2,0
"Europe","Ukraine","Грінки """"Хліб Трейд""""","ldpe",0,2,0
"Europe","Ukraine","Грінки """"Хліб Трейд""""","o",2,2,1
"Europe","Ukraine","Грінки """"Хліб Трейд""""","pet",0,2,0
"Europe","Ukraine","Грінки """"Хліб Трейд""""","pp",0,2,0
"Europe","Ukraine","Грінки """"Хліб Трейд""""","ps",0,2,0
"Europe","Ukraine","Грінки """"Хліб Трейд""""","pvc",NA,2,NA
"Europe","Ukraine","Барні, Mondelēz International","hdpe",0,2,0
"Europe","Ukraine","Барні, Mondelēz International","ldpe",0,2,0
"Europe","Ukraine","Барні, Mondelēz International","o",2,2,1
"Europe","Ukraine","Барні, Mondelēz International","pet",0,2,0
"Europe","Ukraine","Барні, Mondelēz International","pp",0,2,0
"Europe","Ukraine","Барні, Mondelēz International","ps",0,2,0
"Europe","Ukraine","Барні, Mondelēz International","pvc",NA,2,NA
"Europe","Ukraine","Янтар (Сан Інбев Україна)","hdpe",0,2,0
"Europe","Ukraine","Янтар (Сан Інбев Україна)","ldpe",0,2,0
"Europe","Ukraine","Янтар (Сан Інбев Україна)","o",2,2,1
"Europe","Ukraine","Янтар (Сан Інбев Україна)","pet",0,2,0
"Europe","Ukraine","Янтар (Сан Інбев Україна)","pp",0,2,0
"Europe","Ukraine","Янтар (Сан Інбев Україна)","ps",0,2,0
"Europe","Ukraine","Янтар (Сан Інбев Україна)","pvc",NA,2,NA
"Europe","Ukraine","Янтар","hdpe",0,2,0
"Europe","Ukraine","Янтар","ldpe",0,2,0
"Europe","Ukraine","Янтар","o",2,2,1
"Europe","Ukraine","Янтар","pet",0,2,0
"Europe","Ukraine","Янтар","pp",0,2,0
"Europe","Ukraine","Янтар","ps",0,2,0
"Europe","Ukraine","Янтар","pvc",NA,2,NA
"Europe","Ukraine","Флінт","hdpe",0,2,0
"Europe","Ukraine","Флінт","ldpe",0,2,0
"Europe","Ukraine","Флінт","o",2,2,1
"Europe","Ukraine","Флінт","pet",0,2,0
"Europe","Ukraine","Флінт","pp",0,2,0
"Europe","Ukraine","Флінт","ps",0,2,0
"Europe","Ukraine","Флінт","pvc",NA,2,NA
"Europe","Ukraine","Екомаркет","hdpe",0,2,0
"Europe","Ukraine","Екомаркет","ldpe",0,2,0
"Europe","Ukraine","Екомаркет","o",2,2,1
"Europe","Ukraine","Екомаркет","pet",0,2,0
"Europe","Ukraine","Екомаркет","pp",0,2,0
"Europe","Ukraine","Екомаркет","ps",0,2,0
"Europe","Ukraine","Екомаркет","pvc",NA,2,NA
"Europe","Ukraine","Хомка","hdpe",0,2,0
"Europe","Ukraine","Хомка","ldpe",0,2,0
"Europe","Ukraine","Хомка","o",2,2,1
"Europe","Ukraine","Хомка","pet",0,2,0
"Europe","Ukraine","Хомка","pp",0,2,0
"Europe","Ukraine","Хомка","ps",0,2,0
"Europe","Ukraine","Хомка","pvc",NA,2,NA
"Europe","Ukraine","Yves Rocher","hdpe",0,2,0
"Europe","Ukraine","Yves Rocher","ldpe",0,2,0
"Europe","Ukraine","Yves Rocher","o",2,2,1
"Europe","Ukraine","Yves Rocher","pet",0,2,0
"Europe","Ukraine","Yves Rocher","pp",0,2,0
"Europe","Ukraine","Yves Rocher","ps",0,2,0
"Europe","Ukraine","Yves Rocher","pvc",NA,2,NA
"Europe","Ukraine","Zara","hdpe",0,2,0
"Europe","Ukraine","Zara","ldpe",0,2,0
"Europe","Ukraine","Zara","o",2,2,1
"Europe","Ukraine","Zara","pet",0,2,0
"Europe","Ukraine","Zara","pp",0,2,0
"Europe","Ukraine","Zara","ps",0,2,0
"Europe","Ukraine","Zara","pvc",NA,2,NA
"Europe","Ukraine","Актімель","hdpe",0,2,0
"Europe","Ukraine","Актімель","ldpe",0,2,0
"Europe","Ukraine","Актімель","o",0,2,0
"Europe","Ukraine","Актімель","pet",0,2,0
"Europe","Ukraine","Актімель","pp",2,2,1
"Europe","Ukraine","Актімель","ps",0,2,0
"Europe","Ukraine","Актімель","pvc",NA,2,NA
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","hdpe",0,2,0
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","ldpe",0,2,0
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","o",0,2,0
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","pet",2,2,1
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","pp",0,2,0
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","ps",0,2,0
"Europe","Ukraine","Вода Розумний Вибір, Obolon Corp.","pvc",NA,2,NA
"Europe","Ukraine","Zibert","hdpe",0,2,0
"Europe","Ukraine","Zibert","ldpe",0,2,0
"Europe","Ukraine","Zibert","o",2,2,1
"Europe","Ukraine","Zibert","pet",0,2,0
"Europe","Ukraine","Zibert","pp",0,2,0
"Europe","Ukraine","Zibert","ps",0,2,0
"Europe","Ukraine","Zibert","pvc",NA,2,NA
"Europe","Ukraine","Вода Народна Бердичів","hdpe",0,2,0
"Europe","Ukraine","Вода Народна Бердичів","ldpe",0,2,0
"Europe","Ukraine","Вода Народна Бердичів","o",0,2,0
"Europe","Ukraine","Вода Народна Бердичів","pet",2,2,1
"Europe","Ukraine","Вода Народна Бердичів","pp",0,2,0
"Europe","Ukraine","Вода Народна Бердичів","ps",0,2,0
"Europe","Ukraine","Вода Народна Бердичів","pvc",NA,2,NA
"Europe","Ukraine","Фоп Тарасинська","hdpe",0,2,0
"Europe","Ukraine","Фоп Тарасинська","ldpe",0,2,0
"Europe","Ukraine","Фоп Тарасинська","o",2,2,1
"Europe","Ukraine","Фоп Тарасинська","pet",0,2,0
"Europe","Ukraine","Фоп Тарасинська","pp",0,2,0
"Europe","Ukraine","Фоп Тарасинська","ps",0,2,0
"Europe","Ukraine","Фоп Тарасинська","pvc",NA,2,NA
"Europe","Ukraine","Їжнаше","hdpe",0,2,0
"Europe","Ukraine","Їжнаше","ldpe",0,2,0
"Europe","Ukraine","Їжнаше","o",2,2,1
"Europe","Ukraine","Їжнаше","pet",0,2,0
"Europe","Ukraine","Їжнаше","pp",0,2,0
"Europe","Ukraine","Їжнаше","ps",0,2,0
"Europe","Ukraine","Їжнаше","pvc",NA,2,NA
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","hdpe",0,2,0
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","ldpe",0,2,0
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","o",2,2,1
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","pet",0,2,0
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","pp",0,2,0
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","ps",0,2,0
"Europe","Ukraine","Фрекен Бок (Тов Кпд)","pvc",NA,2,NA
"Europe","Ukraine","Сир Auchan","hdpe",0,2,0
"Europe","Ukraine","Сир Auchan","ldpe",0,2,0
"Europe","Ukraine","Сир Auchan","o",2,2,1
"Europe","Ukraine","Сир Auchan","pet",0,2,0
"Europe","Ukraine","Сир Auchan","pp",0,2,0
"Europe","Ukraine","Сир Auchan","ps",0,2,0
"Europe","Ukraine","Сир Auchan","pvc",NA,2,NA
"Europe","Ukraine","Живчик (Оболонь)","hdpe",0,2,0
"Europe","Ukraine","Живчик (Оболонь)","ldpe",0,2,0
"Europe","Ukraine","Живчик (Оболонь)","o",2,2,1
"Europe","Ukraine","Живчик (Оболонь)","pet",0,2,0
"Europe","Ukraine","Живчик (Оболонь)","pp",0,2,0
"Europe","Ukraine","Живчик (Оболонь)","ps",0,2,0
"Europe","Ukraine","Живчик (Оболонь)","pvc",NA,2,NA
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","hdpe",0,2,0
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","ldpe",0,2,0
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","o",2,2,1
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","pet",0,2,0
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","pp",0,2,0
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","ps",0,2,0
"Europe","Ukraine","Тм Десна, Виробник Одеський Коньячний Завод","pvc",NA,2,NA
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","hdpe",0,2,0
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","ldpe",0,2,0
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","o",2,2,1
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","pet",0,2,0
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","pp",0,2,0
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","ps",0,2,0
"Europe","Ukraine","Тм Явора, Виробник «Національної Горілчаної Компанії»","pvc",NA,2,NA
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","hdpe",0,2,0
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","ldpe",0,2,0
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","o",2,2,1
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","pet",0,2,0
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","pp",0,2,0
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","ps",0,2,0
"Europe","Ukraine","Тм Четвертинка Душевна, Вироьник Златогор","pvc",NA,2,NA
"Europe","Ukraine","Мрія","hdpe",0,2,0
"Europe","Ukraine","Мрія","ldpe",0,2,0
"Europe","Ukraine","Мрія","o",2,2,1
"Europe","Ukraine","Мрія","pet",0,2,0
"Europe","Ukraine","Мрія","pp",0,2,0
"Europe","Ukraine","Мрія","ps",0,2,0
"Europe","Ukraine","Мрія","pvc",NA,2,NA
"Europe","Ukraine","Мій Магазин","hdpe",1,2,0.5
"Europe","Ukraine","Мій Магазин","ldpe",0,2,0
"Europe","Ukraine","Мій Магазин","o",1,2,0.5
"Europe","Ukraine","Мій Магазин","pet",0,2,0
"Europe","Ukraine","Мій Магазин","pp",0,2,0
"Europe","Ukraine","Мій Магазин","ps",0,2,0
"Europe","Ukraine","Мій Магазин","pvc",NA,2,NA
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","hdpe",0,2,0
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","ldpe",0,2,0
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","o",2,2,1
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","pet",0,2,0
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","pp",0,2,0
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","ps",0,2,0
"Europe","Ukraine","Тм Перша Гільдія, Виробник Горільчана","pvc",NA,2,NA
"Europe","Ukraine","Мінське Жигулівське","hdpe",0,2,0
"Europe","Ukraine","Мінське Жигулівське","ldpe",0,2,0
"Europe","Ukraine","Мінське Жигулівське","o",0,2,0
"Europe","Ukraine","Мінське Жигулівське","pet",2,2,1
"Europe","Ukraine","Мінське Жигулівське","pp",0,2,0
"Europe","Ukraine","Мінське Жигулівське","ps",0,2,0
"Europe","Ukraine","Мінське Жигулівське","pvc",NA,2,NA
"Europe","Ukraine","Невідомо Оболонь","hdpe",0,2,0
"Europe","Ukraine","Невідомо Оболонь","ldpe",0,2,0
"Europe","Ukraine","Невідомо Оболонь","o",0,2,0
"Europe","Ukraine","Невідомо Оболонь","pet",2,2,1
"Europe","Ukraine","Невідомо Оболонь","pp",0,2,0
"Europe","Ukraine","Невідомо Оболонь","ps",0,2,0
"Europe","Ukraine","Невідомо Оболонь","pvc",NA,2,NA
"Europe","Ukraine","Нова Пошта","hdpe",0,2,0
"Europe","Ukraine","Нова Пошта","ldpe",1,2,0.5
"Europe","Ukraine","Нова Пошта","o",1,2,0.5
"Europe","Ukraine","Нова Пошта","pet",0,2,0
"Europe","Ukraine","Нова Пошта","pp",0,2,0
"Europe","Ukraine","Нова Пошта","ps",0,2,0
"Europe","Ukraine","Нова Пошта","pvc",NA,2,NA
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","hdpe",0,2,0
