"continent","country","parent_company","plastic_type","n_pieces"
"Asia","Turkey","Ã¼lker Ã§okokrem","hdpe",0
"Asia","Turkey","Ã¼lker Ã§okokrem","ldpe",NA
"Asia","Turkey","Ã¼lker Ã§okokrem","o",NA
"Asia","Turkey","Ã¼lker Ã§okokrem","pet",0
"Asia","Turkey","Ã¼lker Ã§okokrem","pp",0
"Asia","Turkey","Ã¼lker Ã§okokrem","ps",NA
"Asia","Turkey","Ã¼lker Ã§okokrem","pvc",NA
"Asia","Turkey","Ã§obanpÄ±nar","hdpe",0
"Asia","Turkey","Ã§obanpÄ±nar","ldpe",NA
"Asia","Turkey","Ã§obanpÄ±nar","o",NA
"Asia","Turkey","Ã§obanpÄ±nar","pet",0
"Asia","Turkey","Ã§obanpÄ±nar","pp",0
"Asia","Turkey","Ã§obanpÄ±nar","ps",NA
"Asia","Turkey","Ã§obanpÄ±nar","pvc",NA
"Asia","Turkey","Ã§erezos","hdpe",0
"Asia","Turkey","Ã§erezos","ldpe",NA
"Asia","Turkey","Ã§erezos","o",NA
"Asia","Turkey","Ã§erezos","pet",0
"Asia","Turkey","Ã§erezos","pp",0
"Asia","Turkey","Ã§erezos","ps",NA
"Asia","Turkey","Ã§erezos","pvc",NA
"Asia","Turkey","uludaÄŸ limonata","hdpe",0
"Asia","Turkey","uludaÄŸ limonata","ldpe",NA
"Asia","Turkey","uludaÄŸ limonata","o",NA
"Asia","Turkey","uludaÄŸ limonata","pet",0
"Asia","Turkey","uludaÄŸ limonata","pp",0
"Asia","Turkey","uludaÄŸ limonata","ps",NA
"Asia","Turkey","uludaÄŸ limonata","pvc",NA
"Asia","Turkey","tuborg","hdpe",0
"Asia","Turkey","tuborg","ldpe",NA
"Asia","Turkey","tuborg","o",NA
"Asia","Turkey","tuborg","pet",0
"Asia","Turkey","tuborg","pp",0
"Asia","Turkey","tuborg","ps",NA
"Asia","Turkey","tuborg","pvc",NA
"Asia","Turkey","tadÄ±m","hdpe",0
"Asia","Turkey","tadÄ±m","ldpe",NA
"Asia","Turkey","tadÄ±m","o",NA
"Asia","Turkey","tadÄ±m","pet",0
"Asia","Turkey","tadÄ±m","pp",0
"Asia","Turkey","tadÄ±m","ps",NA
"Asia","Turkey","tadÄ±m","pvc",NA
"Asia","Turkey","sÄ±rmakeÅŸ","hdpe",0
"Asia","Turkey","sÄ±rmakeÅŸ","ldpe",NA
"Asia","Turkey","sÄ±rmakeÅŸ","o",NA
"Asia","Turkey","sÄ±rmakeÅŸ","pet",0
"Asia","Turkey","sÄ±rmakeÅŸ","pp",0
"Asia","Turkey","sÄ±rmakeÅŸ","ps",NA
"Asia","Turkey","sÄ±rmakeÅŸ","pvc",NA
"Asia","Turkey","sÄ±rma","hdpe",0
"Asia","Turkey","sÄ±rma","ldpe",NA
"Asia","Turkey","sÄ±rma","o",NA
"Asia","Turkey","sÄ±rma","pet",0
"Asia","Turkey","sÄ±rma","pp",0
"Asia","Turkey","sÄ±rma","ps",NA
"Asia","Turkey","sÄ±rma","pvc",NA
"Asia","Turkey","sÃ¼taÅŸ","hdpe",0
"Asia","Turkey","sÃ¼taÅŸ","ldpe",NA
"Asia","Turkey","sÃ¼taÅŸ","o",NA
"Asia","Turkey","sÃ¼taÅŸ","pet",0
"Asia","Turkey","sÃ¼taÅŸ","pp",0
"Asia","Turkey","sÃ¼taÅŸ","ps",NA
"Asia","Turkey","sÃ¼taÅŸ","pvc",NA
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","hdpe",0
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","ldpe",NA
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","o",NA
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","pet",0
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","pp",0
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","ps",NA
"Asia","Turkey","sarÄ±yer belediyesi kaÄŸÄ±t bardak","pvc",NA
"Asia","Turkey","saka water","hdpe",0
"Asia","Turkey","saka water","ldpe",NA
"Asia","Turkey","saka water","o",NA
"Asia","Turkey","saka water","pet",0
"Asia","Turkey","saka water","pp",0
"Asia","Turkey","saka water","ps",NA
"Asia","Turkey","saka water","pvc",NA
"Asia","Turkey","saka su","hdpe",0
"Asia","Turkey","saka su","ldpe",NA
"Asia","Turkey","saka su","o",NA
"Asia","Turkey","saka su","pet",0
"Asia","Turkey","saka su","pp",0
"Asia","Turkey","saka su","ps",NA
"Asia","Turkey","saka su","pvc",NA
"Asia","Turkey","nescafe classic","hdpe",0
"Asia","Turkey","nescafe classic","ldpe",NA
"Asia","Turkey","nescafe classic","o",NA
"Asia","Turkey","nescafe classic","pet",0
"Asia","Turkey","nescafe classic","pp",0
"Asia","Turkey","nescafe classic","ps",NA
"Asia","Turkey","nescafe classic","pvc",NA
"Asia","Turkey","hisar","hdpe",0
"Asia","Turkey","hisar","ldpe",NA
"Asia","Turkey","hisar","o",NA
"Asia","Turkey","hisar","pet",0
"Asia","Turkey","hisar","pp",0
"Asia","Turkey","hisar","ps",NA
"Asia","Turkey","hisar","pvc",NA
"Asia","Turkey","hamidiye su","hdpe",0
"Asia","Turkey","hamidiye su","ldpe",NA
"Asia","Turkey","hamidiye su","o",NA
"Asia","Turkey","hamidiye su","pet",0
"Asia","Turkey","hamidiye su","pp",0
"Asia","Turkey","hamidiye su","ps",NA
"Asia","Turkey","hamidiye su","pvc",NA
"Asia","Turkey","hamidiye","hdpe",0
"Asia","Turkey","hamidiye","ldpe",NA
"Asia","Turkey","hamidiye","o",NA
"Asia","Turkey","hamidiye","pet",0
"Asia","Turkey","hamidiye","pp",0
"Asia","Turkey","hamidiye","ps",NA
"Asia","Turkey","hamidiye","pvc",NA
"Asia","Turkey","SEK","hdpe",0
"Asia","Turkey","SEK","ldpe",NA
"Asia","Turkey","SEK","o",NA
"Asia","Turkey","SEK","pet",0
"Asia","Turkey","SEK","pp",0
"Asia","Turkey","SEK","ps",NA
"Asia","Turkey","SEK","pvc",NA
"Asia","Turkey","ABT Probiotics","hdpe",0
"Asia","Turkey","ABT Probiotics","ldpe",NA
"Asia","Turkey","ABT Probiotics","o",NA
"Asia","Turkey","ABT Probiotics","pet",0
"Asia","Turkey","ABT Probiotics","pp",0
"Asia","Turkey","ABT Probiotics","ps",NA
"Asia","Turkey","ABT Probiotics","pvc",NA
"Asia","Turkey","AROMA SU","hdpe",0
"Asia","Turkey","AROMA SU","ldpe",NA
"Asia","Turkey","AROMA SU","o",NA
"Asia","Turkey","AROMA SU","pet",0
"Asia","Turkey","AROMA SU","pp",0
"Asia","Turkey","AROMA SU","ps",NA
"Asia","Turkey","AROMA SU","pvc",NA
"Asia","Turkey","Damla","hdpe",0
"Asia","Turkey","Damla","ldpe",NA
"Asia","Turkey","Damla","o",NA
"Asia","Turkey","Damla","pet",0
"Asia","Turkey","Damla","pp",0
"Asia","Turkey","Damla","ps",NA
"Asia","Turkey","Damla","pvc",NA
"Asia","Turkey","Ferrero Group","hdpe",0
"Asia","Turkey","Ferrero Group","ldpe",NA
"Asia","Turkey","Ferrero Group","o",NA
"Asia","Turkey","Ferrero Group","pet",0
"Asia","Turkey","Ferrero Group","pp",0
"Asia","Turkey","Ferrero Group","ps",NA
"Asia","Turkey","Ferrero Group","pvc",NA
"Asia","Turkey","Eti","hdpe",0
"Asia","Turkey","Eti","ldpe",NA
"Asia","Turkey","Eti","o",NA
"Asia","Turkey","Eti","pet",0
"Asia","Turkey","Eti","pp",0
"Asia","Turkey","Eti","ps",NA
"Asia","Turkey","Eti","pvc",NA
"Asia","Turkey","Erikli","hdpe",0
"Asia","Turkey","Erikli","ldpe",NA
"Asia","Turkey","Erikli","o",NA
"Asia","Turkey","Erikli","pet",0
"Asia","Turkey","Erikli","pp",0
"Asia","Turkey","Erikli","ps",NA
"Asia","Turkey","Erikli","pvc",NA
"Asia","Turkey","Ekmekcik","hdpe",0
"Asia","Turkey","Ekmekcik","ldpe",NA
"Asia","Turkey","Ekmekcik","o",NA
"Asia","Turkey","Ekmekcik","pet",0
"Asia","Turkey","Ekmekcik","pp",0
"Asia","Turkey","Ekmekcik","ps",NA
"Asia","Turkey","Ekmekcik","pvc",NA
"Asia","Turkey","Efes","hdpe",0
"Asia","Turkey","Efes","ldpe",NA
"Asia","Turkey","Efes","o",NA
"Asia","Turkey","Efes","pet",0
"Asia","Turkey","Efes","pp",0
"Asia","Turkey","Efes","ps",NA
"Asia","Turkey","Efes","pvc",NA
"Asia","Turkey","ETÄ°","hdpe",0
"Asia","Turkey","ETÄ°","ldpe",NA
"Asia","Turkey","ETÄ°","o",NA
"Asia","Turkey","ETÄ°","pet",0
"Asia","Turkey","ETÄ°","pp",0
"Asia","Turkey","ETÄ°","ps",NA
"Asia","Turkey","ETÄ°","pvc",NA
"Asia","Turkey","EFES PÄ°LSEN","hdpe",0
"Asia","Turkey","EFES PÄ°LSEN","ldpe",NA
"Asia","Turkey","EFES PÄ°LSEN","o",NA
"Asia","Turkey","EFES PÄ°LSEN","pet",0
"Asia","Turkey","EFES PÄ°LSEN","pp",0
"Asia","Turkey","EFES PÄ°LSEN","ps",NA
"Asia","Turkey","EFES PÄ°LSEN","pvc",NA
"Asia","Turkey","Dost","hdpe",0
"Asia","Turkey","Dost","ldpe",NA
"Asia","Turkey","Dost","o",NA
"Asia","Turkey","Dost","pet",0
"Asia","Turkey","Dost","pp",0
"Asia","Turkey","Dost","ps",NA
"Asia","Turkey","Dost","pvc",NA
"Asia","Turkey","Danone","hdpe",0
"Asia","Turkey","Danone","ldpe",NA
"Asia","Turkey","Danone","o",NA
"Asia","Turkey","Danone","pet",0
"Asia","Turkey","Danone","pp",0
"Asia","Turkey","Danone","ps",NA
"Asia","Turkey","Danone","pvc",NA
"Asia","Turkey","DAMLA SU","hdpe",0
"Asia","Turkey","DAMLA SU","ldpe",NA
"Asia","Turkey","DAMLA SU","o",NA
"Asia","Turkey","DAMLA SU","pet",0
"Asia","Turkey","DAMLA SU","pp",0
"Asia","Turkey","DAMLA SU","ps",NA
"Asia","Turkey","DAMLA SU","pvc",NA
"Asia","Turkey","HAYAT SU","hdpe",0
"Asia","Turkey","HAYAT SU","ldpe",NA
"Asia","Turkey","HAYAT SU","o",NA
"Asia","Turkey","HAYAT SU","pet",0
"Asia","Turkey","HAYAT SU","pp",0
"Asia","Turkey","HAYAT SU","ps",NA
"Asia","Turkey","HAYAT SU","pvc",NA
"Asia","Turkey","Centro","hdpe",0
"Asia","Turkey","Centro","ldpe",NA
"Asia","Turkey","Centro","o",NA
"Asia","Turkey","Centro","pet",0
"Asia","Turkey","Centro","pp",0
"Asia","Turkey","Centro","ps",NA
"Asia","Turkey","Centro","pvc",NA
"Asia","Turkey","Carlsberg","hdpe",0
"Asia","Turkey","Carlsberg","ldpe",NA
"Asia","Turkey","Carlsberg","o",NA
"Asia","Turkey","Carlsberg","pet",0
"Asia","Turkey","Carlsberg","pp",0
"Asia","Turkey","Carlsberg","ps",NA
"Asia","Turkey","Carlsberg","pvc",NA
"Asia","Turkey","BÄ°M","hdpe",0
"Asia","Turkey","BÄ°M","ldpe",NA
"Asia","Turkey","BÄ°M","o",NA
"Asia","Turkey","BÄ°M","pet",0
"Asia","Turkey","BÄ°M","pp",0
"Asia","Turkey","BÄ°M","ps",NA
"Asia","Turkey","BÄ°M","pvc",NA
"Asia","Turkey","BRITISH AMERICAN TOBACCO","hdpe",0
"Asia","Turkey","BRITISH AMERICAN TOBACCO","ldpe",NA
"Asia","Turkey","BRITISH AMERICAN TOBACCO","o",NA
"Asia","Turkey","BRITISH AMERICAN TOBACCO","pet",0
"Asia","Turkey","BRITISH AMERICAN TOBACCO","pp",0
"Asia","Turkey","BRITISH AMERICAN TOBACCO","ps",NA
"Asia","Turkey","BRITISH AMERICAN TOBACCO","pvc",NA
"Asia","Turkey","Anheuser-Busch InBev","hdpe",0
"Asia","Turkey","Anheuser-Busch InBev","ldpe",NA
"Asia","Turkey","Anheuser-Busch InBev","o",NA
"Asia","Turkey","Anheuser-Busch InBev","pet",0
"Asia","Turkey","Anheuser-Busch InBev","pp",0
"Asia","Turkey","Anheuser-Busch InBev","ps",NA
"Asia","Turkey","Anheuser-Busch InBev","pvc",NA
"Asia","Turkey","Algida","hdpe",0
"Asia","Turkey","Algida","ldpe",NA
"Asia","Turkey","Algida","o",NA
"Asia","Turkey","Algida","pet",0
"Asia","Turkey","Algida","pp",0
"Asia","Turkey","Algida","ps",NA
"Asia","Turkey","Algida","pvc",NA
"Asia","Turkey","AlaÃ§am","hdpe",0
"Asia","Turkey","AlaÃ§am","ldpe",NA
"Asia","Turkey","AlaÃ§am","o",NA
"Asia","Turkey","AlaÃ§am","pet",0
"Asia","Turkey","AlaÃ§am","pp",0
"Asia","Turkey","AlaÃ§am","ps",NA
"Asia","Turkey","AlaÃ§am","pvc",NA
"Asia","Turkey","Akyudum","hdpe",0
"Asia","Turkey","Akyudum","ldpe",NA
"Asia","Turkey","Akyudum","o",NA
"Asia","Turkey","Akyudum","pet",0
"Asia","Turkey","Akyudum","pp",0
"Asia","Turkey","Akyudum","ps",NA
"Asia","Turkey","Akyudum","pvc",NA
"Asia","Turkey","Abant","hdpe",0
"Asia","Turkey","Abant","ldpe",NA
"Asia","Turkey","Abant","o",NA
"Asia","Turkey","Abant","pet",0
"Asia","Turkey","Abant","pp",0
"Asia","Turkey","Abant","ps",NA
"Asia","Turkey","Abant","pvc",NA
"Asia","Turkey","GÃ¼ndoÄŸdu","hdpe",0
"Asia","Turkey","GÃ¼ndoÄŸdu","ldpe",NA
"Asia","Turkey","GÃ¼ndoÄŸdu","o",NA
"Asia","Turkey","GÃ¼ndoÄŸdu","pet",0
"Asia","Turkey","GÃ¼ndoÄŸdu","pp",0
"Asia","Turkey","GÃ¼ndoÄŸdu","ps",NA
"Asia","Turkey","GÃ¼ndoÄŸdu","pvc",NA
"Asia","Turkey","Hamidiye","hdpe",0
"Asia","Turkey","Hamidiye","ldpe",NA
"Asia","Turkey","Hamidiye","o",NA
"Asia","Turkey","Hamidiye","pet",0
"Asia","Turkey","Hamidiye","pp",0
"Asia","Turkey","Hamidiye","ps",NA
"Asia","Turkey","Hamidiye","pvc",NA
"Asia","Turkey","Redbull","hdpe",0
"Asia","Turkey","Redbull","ldpe",NA
"Asia","Turkey","Redbull","o",NA
"Asia","Turkey","Redbull","pet",0
"Asia","Turkey","Redbull","pp",0
"Asia","Turkey","Redbull","ps",NA
"Asia","Turkey","Redbull","pvc",NA
"Asia","Turkey","Mika","hdpe",0
"Asia","Turkey","Mika","ldpe",NA
"Asia","Turkey","Mika","o",NA
"Asia","Turkey","Mika","pet",0
"Asia","Turkey","Mika","pp",0
"Asia","Turkey","Mika","ps",NA
"Asia","Turkey","Mika","pvc",NA
"Asia","Turkey","Red Bull","hdpe",0
"Asia","Turkey","Red Bull","ldpe",NA
"Asia","Turkey","Red Bull","o",NA
"Asia","Turkey","Red Bull","pet",0
"Asia","Turkey","Red Bull","pp",0
"Asia","Turkey","Red Bull","ps",NA
"Asia","Turkey","Red Bull","pvc",NA
"Asia","Turkey","PÄ±nar","hdpe",0
"Asia","Turkey","PÄ±nar","ldpe",NA
"Asia","Turkey","PÄ±nar","o",NA
"Asia","Turkey","PÄ±nar","pet",0
"Asia","Turkey","PÄ±nar","pp",0
"Asia","Turkey","PÄ±nar","ps",NA
"Asia","Turkey","PÄ±nar","pvc",NA
"Asia","Turkey","PepsiCo","hdpe",0
"Asia","Turkey","PepsiCo","ldpe",NA
"Asia","Turkey","PepsiCo","o",NA
"Asia","Turkey","PepsiCo","pet",0
"Asia","Turkey","PepsiCo","pp",0
"Asia","Turkey","PepsiCo","ps",NA
"Asia","Turkey","PepsiCo","pvc",NA
"Asia","Turkey","Patos","hdpe",0
"Asia","Turkey","Patos","ldpe",NA
"Asia","Turkey","Patos","o",NA
"Asia","Turkey","Patos","pet",0
"Asia","Turkey","Patos","pp",0
"Asia","Turkey","Patos","ps",NA
"Asia","Turkey","Patos","pvc",NA
"Asia","Turkey","Papia","hdpe",0
"Asia","Turkey","Papia","ldpe",NA
"Asia","Turkey","Papia","o",NA
"Asia","Turkey","Papia","pet",0
"Asia","Turkey","Papia","pp",0
"Asia","Turkey","Papia","ps",NA
"Asia","Turkey","Papia","pvc",NA
"Asia","Turkey","PINAR SU","hdpe",0
"Asia","Turkey","PINAR SU","ldpe",NA
"Asia","Turkey","PINAR SU","o",NA
"Asia","Turkey","PINAR SU","pet",0
"Asia","Turkey","PINAR SU","pp",0
"Asia","Turkey","PINAR SU","ps",NA
"Asia","Turkey","PINAR SU","pvc",NA
"Asia","Turkey","PEYMAN","hdpe",0
"Asia","Turkey","PEYMAN","ldpe",NA
"Asia","Turkey","PEYMAN","o",NA
"Asia","Turkey","PEYMAN","pet",0
"Asia","Turkey","PEYMAN","pp",0
"Asia","Turkey","PEYMAN","ps",NA
"Asia","Turkey","PEYMAN","pvc",NA
"Asia","Turkey","Mondelez International","hdpe",0
"Asia","Turkey","Mondelez International","ldpe",NA
"Asia","Turkey","Mondelez International","o",NA
"Asia","Turkey","Mondelez International","pet",0
"Asia","Turkey","Mondelez International","pp",0
"Asia","Turkey","Mondelez International","ps",NA
"Asia","Turkey","Mondelez International","pvc",NA
"Asia","Turkey","Milka Oreo","hdpe",0
"Asia","Turkey","Milka Oreo","ldpe",NA
"Asia","Turkey","Milka Oreo","o",NA
"Asia","Turkey","Milka Oreo","pet",0
"Asia","Turkey","Milka Oreo","pp",0
"Asia","Turkey","Milka Oreo","ps",NA
"Asia","Turkey","Milka Oreo","pvc",NA
"Asia","Turkey","Mars, Incorporated","hdpe",0
"Asia","Turkey","Mars, Incorporated","ldpe",NA
"Asia","Turkey","Mars, Incorporated","o",NA
"Asia","Turkey","Mars, Incorporated","pet",0
"Asia","Turkey","Mars, Incorporated","pp",0
"Asia","Turkey","Mars, Incorporated","ps",NA
"Asia","Turkey","Mars, Incorporated","pvc",NA
"Asia","Turkey","Hayat","hdpe",0
"Asia","Turkey","Hayat","ldpe",NA
"Asia","Turkey","Hayat","o",NA
"Asia","Turkey","Hayat","pet",0
"Asia","Turkey","Hayat","pp",0
"Asia","Turkey","Hayat","ps",NA
"Asia","Turkey","Hayat","pvc",NA
"Asia","Turkey","L'Oreal","hdpe",0
"Asia","Turkey","L'Oreal","ldpe",NA
"Asia","Turkey","L'Oreal","o",NA
"Asia","Turkey","L'Oreal","pet",0
"Asia","Turkey","L'Oreal","pp",0
"Asia","Turkey","L'Oreal","ps",NA
"Asia","Turkey","L'Oreal","pvc",NA
"Asia","Turkey","KÄ±rÄ±nkÄ±l","hdpe",0
"Asia","Turkey","KÄ±rÄ±nkÄ±l","ldpe",NA
"Asia","Turkey","KÄ±rÄ±nkÄ±l","o",NA
"Asia","Turkey","KÄ±rÄ±nkÄ±l","pet",0
"Asia","Turkey","KÄ±rÄ±nkÄ±l","pp",0
"Asia","Turkey","KÄ±rÄ±nkÄ±l","ps",NA
"Asia","Turkey","KÄ±rÄ±nkÄ±l","pvc",NA
"Asia","Turkey","Kumsu","hdpe",0
"Asia","Turkey","Kumsu","ldpe",NA
"Asia","Turkey","Kumsu","o",NA
"Asia","Turkey","Kumsu","pet",0
"Asia","Turkey","Kumsu","pp",0
"Asia","Turkey","Kumsu","ps",NA
"Asia","Turkey","Kumsu","pvc",NA
"Asia","Turkey","Koska","hdpe",0
"Asia","Turkey","Koska","ldpe",NA
"Asia","Turkey","Koska","o",NA
"Asia","Turkey","Koska","pet",0
"Asia","Turkey","Koska","pp",0
"Asia","Turkey","Koska","ps",NA
"Asia","Turkey","Koska","pvc",NA
"Asia","Turkey","KARDELEN SU","hdpe",0
"Asia","Turkey","KARDELEN SU","ldpe",NA
"Asia","Turkey","KARDELEN SU","o",NA
"Asia","Turkey","KARDELEN SU","pet",0
"Asia","Turkey","KARDELEN SU","pp",0
"Asia","Turkey","KARDELEN SU","ps",NA
"Asia","Turkey","KARDELEN SU","pvc",NA
"Asia","Turkey","Jucy","hdpe",0
"Asia","Turkey","Jucy","ldpe",NA
"Asia","Turkey","Jucy","o",NA
"Asia","Turkey","Jucy","pet",0
"Asia","Turkey","Jucy","pp",0
"Asia","Turkey","Jucy","ps",NA
"Asia","Turkey","Jucy","pvc",NA
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","hdpe",0
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","ldpe",NA
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","o",NA
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","pet",0
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","pp",0
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","ps",NA
"Asia","Turkey","JAPAN TOBACCO INTERNATIONAL","pvc",NA
"Asia","Turkey","Indofood","hdpe",0
"Asia","Turkey","Indofood","ldpe",NA
"Asia","Turkey","Indofood","o",NA
"Asia","Turkey","Indofood","pet",0
"Asia","Turkey","Indofood","pp",0
"Asia","Turkey","Indofood","ps",NA
"Asia","Turkey","Indofood","pvc",NA
"Asia","Turkey","Hayat su","hdpe",0
"Asia","Turkey","Hayat su","ldpe",NA
"Asia","Turkey","Hayat su","o",NA
"Asia","Turkey","Hayat su","pet",0
"Asia","Turkey","Hayat su","pp",0
"Asia","Turkey","Hayat su","ps",NA
"Asia","Turkey","Hayat su","pvc",NA
"Asia","Turkey","Reynolds American, Inc.","hdpe",0
"Asia","Turkey","Reynolds American, Inc.","ldpe",NA
"Asia","Turkey","Reynolds American, Inc.","o",NA
"Asia","Turkey","Reynolds American, Inc.","pet",0
"Asia","Turkey","Reynolds American, Inc.","pp",0
"Asia","Turkey","Reynolds American, Inc.","ps",NA
"Asia","Turkey","Reynolds American, Inc.","pvc",NA
"Europe","Ukraine","Unbranded","hdpe",0
"Europe","Ukraine","Unbranded","ldpe",25
"Europe","Ukraine","Unbranded","o",1489
"Europe","Ukraine","Unbranded","pet",11
"Europe","Ukraine","Unbranded","pp",36
"Europe","Ukraine","Unbranded","ps",57
"Europe","Ukraine","Unbranded","pvc",NA
"Europe","Ukraine","Morshynska Company","hdpe",0
"Europe","Ukraine","Morshynska Company","ldpe",0
"Europe","Ukraine","Morshynska Company","o",45
"Europe","Ukraine","Morshynska Company","pet",124
"Europe","Ukraine","Morshynska Company","pp",1
"Europe","Ukraine","Morshynska Company","ps",0
"Europe","Ukraine","Morshynska Company","pvc",NA
"Europe","Ukraine","The Coca-Cola Company","hdpe",0
"Europe","Ukraine","The Coca-Cola Company","ldpe",0
"Europe","Ukraine","The Coca-Cola Company","o",21
"Europe","Ukraine","The Coca-Cola Company","pet",102
"Europe","Ukraine","The Coca-Cola Company","pp",0
"Europe","Ukraine","The Coca-Cola Company","ps",0
"Europe","Ukraine","The Coca-Cola Company","pvc",NA
"Europe","Ukraine","PepsiCo","hdpe",0
"Europe","Ukraine","PepsiCo","ldpe",0
"Europe","Ukraine","PepsiCo","o",60
"Europe","Ukraine","PepsiCo","pet",51
"Europe","Ukraine","PepsiCo","pp",0
"Europe","Ukraine","PepsiCo","ps",0
"Europe","Ukraine","PepsiCo","pvc",NA
"Europe","Ukraine","Чернігівське","hdpe",0
"Europe","Ukraine","Чернігівське","ldpe",0
"Europe","Ukraine","Чернігівське","o",35
"Europe","Ukraine","Чернігівське","pet",53
"Europe","Ukraine","Чернігівське","pp",0
"Europe","Ukraine","Чернігівське","ps",0
"Europe","Ukraine","Чернігівське","pvc",NA
"Europe","Ukraine","Reynolds American, Inc.","hdpe",0
"Europe","Ukraine","Reynolds American, Inc.","ldpe",0
"Europe","Ukraine","Reynolds American, Inc.","o",82
"Europe","Ukraine","Reynolds American, Inc.","pet",0
"Europe","Ukraine","Reynolds American, Inc.","pp",0
"Europe","Ukraine","Reynolds American, Inc.","ps",0
"Europe","Ukraine","Reynolds American, Inc.","pvc",NA
"Europe","Ukraine","Imperial Brands","hdpe",0
"Europe","Ukraine","Imperial Brands","ldpe",0
"Europe","Ukraine","Imperial Brands","o",76
"Europe","Ukraine","Imperial Brands","pet",0
"Europe","Ukraine","Imperial Brands","pp",0
"Europe","Ukraine","Imperial Brands","ps",0
"Europe","Ukraine","Imperial Brands","pvc",NA
"Europe","Ukraine","British American Tobacco","hdpe",0
"Europe","Ukraine","British American Tobacco","ldpe",0
"Europe","Ukraine","British American Tobacco","o",68
"Europe","Ukraine","British American Tobacco","pet",0
"Europe","Ukraine","British American Tobacco","pp",0
"Europe","Ukraine","British American Tobacco","ps",0
"Europe","Ukraine","British American Tobacco","pvc",NA
"Europe","Ukraine","Roshen","hdpe",0
"Europe","Ukraine","Roshen","ldpe",0
"Europe","Ukraine","Roshen","o",56
"Europe","Ukraine","Roshen","pet",0
"Europe","Ukraine","Roshen","pp",12
"Europe","Ukraine","Roshen","ps",0
"Europe","Ukraine","Roshen","pvc",NA
"Europe","Ukraine","Хлібний Дар","hdpe",0
"Europe","Ukraine","Хлібний Дар","ldpe",0
"Europe","Ukraine","Хлібний Дар","o",67
"Europe","Ukraine","Хлібний Дар","pet",0
"Europe","Ukraine","Хлібний Дар","pp",0
"Europe","Ukraine","Хлібний Дар","ps",0
"Europe","Ukraine","Хлібний Дар","pvc",NA
"Europe","Ukraine","Shake","hdpe",0
"Europe","Ukraine","Shake","ldpe",0
"Europe","Ukraine","Shake","o",47
"Europe","Ukraine","Shake","pet",0
"Europe","Ukraine","Shake","pp",0
"Europe","Ukraine","Shake","ps",0
"Europe","Ukraine","Shake","pvc",NA
"Europe","Ukraine","Philip Morris","hdpe",0
"Europe","Ukraine","Philip Morris","ldpe",0
"Europe","Ukraine","Philip Morris","o",45
"Europe","Ukraine","Philip Morris","pet",0
"Europe","Ukraine","Philip Morris","pp",0
"Europe","Ukraine","Philip Morris","ps",0
"Europe","Ukraine","Philip Morris","pvc",NA
"Europe","Ukraine","Steviasun Corporation","hdpe",0
"Europe","Ukraine","Steviasun Corporation","ldpe",0
"Europe","Ukraine","Steviasun Corporation","o",44
"Europe","Ukraine","Steviasun Corporation","pet",0
"Europe","Ukraine","Steviasun Corporation","pp",0
"Europe","Ukraine","Steviasun Corporation","ps",0
"Europe","Ukraine","Steviasun Corporation","pvc",NA
"Europe","Ukraine","Хортиця","hdpe",0
"Europe","Ukraine","Хортиця","ldpe",0
"Europe","Ukraine","Хортиця","o",40
"Europe","Ukraine","Хортиця","pet",0
"Europe","Ukraine","Хортиця","pp",0
"Europe","Ukraine","Хортиця","ps",0
"Europe","Ukraine","Хортиця","pvc",NA
"Europe","Ukraine","Beer Market","hdpe",0
"Europe","Ukraine","Beer Market","ldpe",0
"Europe","Ukraine","Beer Market","o",11
"Europe","Ukraine","Beer Market","pet",27
"Europe","Ukraine","Beer Market","pp",0
"Europe","Ukraine","Beer Market","ps",0
"Europe","Ukraine","Beer Market","pvc",NA
"Europe","Ukraine","Коблево","hdpe",0
"Europe","Ukraine","Коблево","ldpe",0
"Europe","Ukraine","Коблево","o",35
"Europe","Ukraine","Коблево","pet",0
"Europe","Ukraine","Коблево","pp",0
"Europe","Ukraine","Коблево","ps",0
"Europe","Ukraine","Коблево","pvc",NA
"Europe","Ukraine","Оболонь","hdpe",0
"Europe","Ukraine","Оболонь","ldpe",0
"Europe","Ukraine","Оболонь","o",17
"Europe","Ukraine","Оболонь","pet",17
"Europe","Ukraine","Оболонь","pp",0
"Europe","Ukraine","Оболонь","ps",0
"Europe","Ukraine","Оболонь","pvc",NA
"Europe","Ukraine","Garage","hdpe",0
"Europe","Ukraine","Garage","ldpe",0
"Europe","Ukraine","Garage","o",30
"Europe","Ukraine","Garage","pet",0
