"year","parent_company","countrycode","name","value"
2019,"Power Punch","MEX","ldpe",0
2019,"Power Punch","MEX","o",0
2019,"Power Punch","MEX","pet",1
2019,"Power Punch","MEX","pp",0
2019,"Power Punch","MEX","ps",0
2019,"Power Punch","MEX","pvc",NA
2019,"cleanmex","MEX","hdpe",0
2019,"cleanmex","MEX","ldpe",0
2019,"cleanmex","MEX","o",0
2019,"cleanmex","MEX","pet",0
2019,"cleanmex","MEX","pp",0
2019,"cleanmex","MEX","ps",0
2019,"cleanmex","MEX","pvc",NA
2019,"TÃ­a Rosa, Bimbo","MEX","hdpe",0
2019,"TÃ­a Rosa, Bimbo","MEX","ldpe",0
2019,"TÃ­a Rosa, Bimbo","MEX","o",0
2019,"TÃ­a Rosa, Bimbo","MEX","pet",0
2019,"TÃ­a Rosa, Bimbo","MEX","pp",0
2019,"TÃ­a Rosa, Bimbo","MEX","ps",0
2019,"TÃ­a Rosa, Bimbo","MEX","pvc",NA
2019,"primaria 5 de mayo","MEX","hdpe",0
2019,"primaria 5 de mayo","MEX","ldpe",0
2019,"primaria 5 de mayo","MEX","o",0
2019,"primaria 5 de mayo","MEX","pet",0
2019,"primaria 5 de mayo","MEX","pp",0
2019,"primaria 5 de mayo","MEX","ps",0
2019,"primaria 5 de mayo","MEX","pvc",NA
2019,"Rancheritos","MEX","hdpe",0
2019,"Rancheritos","MEX","ldpe",0
2019,"Rancheritos","MEX","o",0
2019,"Rancheritos","MEX","pet",0
2019,"Rancheritos","MEX","pp",0
2019,"Rancheritos","MEX","ps",0
2019,"Rancheritos","MEX","pvc",NA
2019,"sparta","MEX","hdpe",0
2019,"sparta","MEX","ldpe",0
2019,"sparta","MEX","o",0
2019,"sparta","MEX","pet",0
2019,"sparta","MEX","pp",0
2019,"sparta","MEX","ps",0
2019,"sparta","MEX","pvc",NA
2019,"tetrapack","MEX","hdpe",0
2019,"tetrapack","MEX","ldpe",0
2019,"tetrapack","MEX","o",0
2019,"tetrapack","MEX","pet",0
2019,"tetrapack","MEX","pp",0
2019,"tetrapack","MEX","ps",0
2019,"tetrapack","MEX","pvc",NA
2019,"totis","MEX","hdpe",0
2019,"totis","MEX","ldpe",0
2019,"totis","MEX","o",0
2019,"totis","MEX","pet",0
2019,"totis","MEX","pp",0
2019,"totis","MEX","ps",0
2019,"totis","MEX","pvc",NA
2019,"Vive 100%","MEX","hdpe",0
2019,"Vive 100%","MEX","ldpe",0
2019,"Vive 100%","MEX","o",0
2019,"Vive 100%","MEX","pet",0
2019,"Vive 100%","MEX","pp",0
2019,"Vive 100%","MEX","ps",0
2019,"Vive 100%","MEX","pvc",NA
2019,"truper","MEX","hdpe",0
2019,"truper","MEX","ldpe",0
2019,"truper","MEX","o",0
2019,"truper","MEX","pet",0
2019,"truper","MEX","pp",0
2019,"truper","MEX","ps",0
2019,"truper","MEX","pvc",NA
2019,"TapatÃ­as","MEX","hdpe",0
2019,"TapatÃ­as","MEX","ldpe",0
2019,"TapatÃ­as","MEX","o",0
2019,"TapatÃ­as","MEX","pet",0
2019,"TapatÃ­as","MEX","pp",0
2019,"TapatÃ­as","MEX","ps",0
2019,"TapatÃ­as","MEX","pvc",NA
2019,"Skyy Vodka","MEX","hdpe",0
2019,"Skyy Vodka","MEX","ldpe",0
2019,"Skyy Vodka","MEX","o",0
2019,"Skyy Vodka","MEX","pet",0
2019,"Skyy Vodka","MEX","pp",0
2019,"Skyy Vodka","MEX","ps",0
2019,"Skyy Vodka","MEX","pvc",NA
2019,"Vitaloe","MEX","hdpe",0
2019,"Vitaloe","MEX","ldpe",0
2019,"Vitaloe","MEX","o",0
2019,"Vitaloe","MEX","pet",0
2019,"Vitaloe","MEX","pp",0
2019,"Vitaloe","MEX","ps",0
2019,"Vitaloe","MEX","pvc",NA
2019,"Skwinkes","MEX","hdpe",0
2019,"Skwinkes","MEX","ldpe",0
2019,"Skwinkes","MEX","o",0
2019,"Skwinkes","MEX","pet",0
2019,"Skwinkes","MEX","pp",0
2019,"Skwinkes","MEX","ps",0
2019,"Skwinkes","MEX","pvc",NA
2019,"xtreme","MEX","hdpe",0
2019,"xtreme","MEX","ldpe",0
2019,"xtreme","MEX","o",0
2019,"xtreme","MEX","pet",0
2019,"xtreme","MEX","pp",0
2019,"xtreme","MEX","ps",0
2019,"xtreme","MEX","pvc",NA
2019,"yakult sofÃº","MEX","hdpe",0
2019,"yakult sofÃº","MEX","ldpe",0
2019,"yakult sofÃº","MEX","o",0
2019,"yakult sofÃº","MEX","pet",0
2019,"yakult sofÃº","MEX","pp",0
2019,"yakult sofÃº","MEX","ps",0
2019,"yakult sofÃº","MEX","pvc",NA
2019,"zuum","MEX","hdpe",0
2019,"zuum","MEX","ldpe",0
2019,"zuum","MEX","o",0
2019,"zuum","MEX","pet",0
2019,"zuum","MEX","pp",0
2019,"zuum","MEX","ps",0
2019,"zuum","MEX","pvc",NA
2019,"Principe","MEX","hdpe",0
2019,"Principe","MEX","ldpe",0
2019,"Principe","MEX","o",0
2019,"Principe","MEX","pet",0
2019,"Principe","MEX","pp",0
2019,"Principe","MEX","ps",0
2019,"Principe","MEX","pvc",NA
2019,"Trotitos","MEX","hdpe",0
2019,"Trotitos","MEX","ldpe",0
2019,"Trotitos","MEX","o",0
2019,"Trotitos","MEX","pet",0
2019,"Trotitos","MEX","pp",0
2019,"Trotitos","MEX","ps",0
2019,"Trotitos","MEX","pvc",NA
2019,"Shots","MEX","hdpe",0
2019,"Shots","MEX","ldpe",0
2019,"Shots","MEX","o",0
2019,"Shots","MEX","pet",0
2019,"Shots","MEX","pp",0
2019,"Shots","MEX","ps",0
2019,"Shots","MEX","pvc",NA
2019,"Vogue","MEX","hdpe",0
2019,"Vogue","MEX","ldpe",0
2019,"Vogue","MEX","o",0
2019,"Vogue","MEX","pet",0
2019,"Vogue","MEX","pp",0
2019,"Vogue","MEX","ps",0
2019,"Vogue","MEX","pvc",NA
2019,"Solo Cup Co.","MEX","hdpe",0
2019,"Solo Cup Co.","MEX","ldpe",0
2019,"Solo Cup Co.","MEX","o",0
2019,"Solo Cup Co.","MEX","pet",0
2019,"Solo Cup Co.","MEX","pp",0
2019,"Solo Cup Co.","MEX","ps",0
2019,"Solo Cup Co.","MEX","pvc",NA
2019,"Re-Mix Explosion","MEX","hdpe",0
2019,"Re-Mix Explosion","MEX","ldpe",0
2019,"Re-Mix Explosion","MEX","o",0
2019,"Re-Mix Explosion","MEX","pet",0
2019,"Re-Mix Explosion","MEX","pp",0
2019,"Re-Mix Explosion","MEX","ps",0
2019,"Re-Mix Explosion","MEX","pvc",NA
2019,"noespecificado","MEX","hdpe",0
2019,"noespecificado","MEX","ldpe",0
2019,"noespecificado","MEX","o",0
2019,"noespecificado","MEX","pet",0
2019,"noespecificado","MEX","pp",0
2019,"noespecificado","MEX","ps",0
2019,"noespecificado","MEX","pvc",NA
2019,"Rebanadas","MEX","hdpe",0
2019,"Rebanadas","MEX","ldpe",0
2019,"Rebanadas","MEX","o",0
2019,"Rebanadas","MEX","pet",0
2019,"Rebanadas","MEX","pp",0
2019,"Rebanadas","MEX","ps",0
2019,"Rebanadas","MEX","pvc",NA
2019,"codo mediano","MEX","hdpe",0
2019,"codo mediano","MEX","ldpe",0
2019,"codo mediano","MEX","o",0
2019,"codo mediano","MEX","pet",0
2019,"codo mediano","MEX","pp",0
2019,"codo mediano","MEX","ps",0
2019,"codo mediano","MEX","pvc",NA
2019,"Starbucks","MEX","hdpe",0
2019,"Starbucks","MEX","ldpe",0
2019,"Starbucks","MEX","o",0
2019,"Starbucks","MEX","pet",0
2019,"Starbucks","MEX","pp",0
2019,"Starbucks","MEX","ps",0
2019,"Starbucks","MEX","pvc",NA
2019,"coppel","MEX","hdpe",0
2019,"coppel","MEX","ldpe",0
2019,"coppel","MEX","o",0
2019,"coppel","MEX","pet",0
2019,"coppel","MEX","pp",0
2019,"coppel","MEX","ps",0
2019,"coppel","MEX","pvc",NA
2019,"cal.c.toce","MEX","hdpe",0
2019,"cal.c.toce","MEX","ldpe",0
2019,"cal.c.toce","MEX","o",0
2019,"cal.c.toce","MEX","pet",0
2019,"cal.c.toce","MEX","pp",0
2019,"cal.c.toce","MEX","ps",0
2019,"cal.c.toce","MEX","pvc",NA
2019,"Saladitas gamesa","MEX","hdpe",0
2019,"Saladitas gamesa","MEX","ldpe",0
2019,"Saladitas gamesa","MEX","o",0
2019,"Saladitas gamesa","MEX","pet",0
2019,"Saladitas gamesa","MEX","pp",0
2019,"Saladitas gamesa","MEX","ps",0
2019,"Saladitas gamesa","MEX","pvc",NA
2019,"Andatti","MEX","hdpe",0
2019,"Andatti","MEX","ldpe",0
2019,"Andatti","MEX","o",0
2019,"Andatti","MEX","pet",0
2019,"Andatti","MEX","pp",0
2019,"Andatti","MEX","ps",0
2019,"Andatti","MEX","pvc",NA
2019,"e-pura","MEX","hdpe",0
2019,"e-pura","MEX","ldpe",0
2019,"e-pura","MEX","o",0
2019,"e-pura","MEX","pet",0
2019,"e-pura","MEX","pp",0
2019,"e-pura","MEX","ps",0
2019,"e-pura","MEX","pvc",NA
2019,"Absorsec Kleen Bebe","MEX","hdpe",0
2019,"Absorsec Kleen Bebe","MEX","ldpe",0
2019,"Absorsec Kleen Bebe","MEX","o",0
2019,"Absorsec Kleen Bebe","MEX","pet",0
2019,"Absorsec Kleen Bebe","MEX","pp",0
2019,"Absorsec Kleen Bebe","MEX","ps",0
2019,"Absorsec Kleen Bebe","MEX","pvc",NA
2019,"frutsi","MEX","hdpe",0
2019,"frutsi","MEX","ldpe",0
2019,"frutsi","MEX","o",0
2019,"frutsi","MEX","pet",0
2019,"frutsi","MEX","pp",0
2019,"frutsi","MEX","ps",0
2019,"frutsi","MEX","pvc",NA
2019,"garcicrespo","MEX","hdpe",0
2019,"garcicrespo","MEX","ldpe",0
2019,"garcicrespo","MEX","o",0
2019,"garcicrespo","MEX","pet",0
2019,"garcicrespo","MEX","pp",0
2019,"garcicrespo","MEX","ps",0
2019,"garcicrespo","MEX","pvc",NA
2019,"Valentones","MEX","hdpe",0
2019,"Valentones","MEX","ldpe",0
2019,"Valentones","MEX","o",0
2019,"Valentones","MEX","pet",0
2019,"Valentones","MEX","pp",0
2019,"Valentones","MEX","ps",0
2019,"Valentones","MEX","pvc",NA
2019,"jarritos","MEX","hdpe",0
2019,"jarritos","MEX","ldpe",0
2019,"jarritos","MEX","o",0
2019,"jarritos","MEX","pet",0
2019,"jarritos","MEX","pp",0
2019,"jarritos","MEX","ps",0
2019,"jarritos","MEX","pvc",NA
2019,"Reynolds American, Inc.","MEX","hdpe",0
2019,"Reynolds American, Inc.","MEX","ldpe",0
2019,"Reynolds American, Inc.","MEX","o",0
2019,"Reynolds American, Inc.","MEX","pet",0
2019,"Reynolds American, Inc.","MEX","pp",0
2019,"Reynolds American, Inc.","MEX","ps",0
2019,"Reynolds American, Inc.","MEX","pvc",NA
2019,"Reyna","MEX","hdpe",0
2019,"Reyna","MEX","ldpe",0
2019,"Reyna","MEX","o",0
2019,"Reyna","MEX","pet",0
2019,"Reyna","MEX","pp",0
2019,"Reyna","MEX","ps",0
2019,"Reyna","MEX","pvc",NA
2019,"Yakult","MEX","hdpe",0
2019,"Yakult","MEX","ldpe",0
2019,"Yakult","MEX","o",0
2019,"Yakult","MEX","pet",0
2019,"Yakult","MEX","pp",0
2019,"Yakult","MEX","ps",0
2019,"Yakult","MEX","pvc",NA
2019,"napolitan","MEX","hdpe",0
2019,"napolitan","MEX","ldpe",0
2019,"napolitan","MEX","o",0
2019,"napolitan","MEX","pet",0
2019,"napolitan","MEX","pp",0
2019,"napolitan","MEX","ps",0
2019,"napolitan","MEX","pvc",NA
2019,"Arcoiris","MEX","hdpe",0
2019,"Arcoiris","MEX","ldpe",0
2019,"Arcoiris","MEX","o",0
2019,"Arcoiris","MEX","pet",0
2019,"Arcoiris","MEX","pp",0
2019,"Arcoiris","MEX","ps",0
2019,"Arcoiris","MEX","pvc",NA
2019,"lala","MEX","hdpe",0
2019,"lala","MEX","ldpe",0
2019,"lala","MEX","o",0
2019,"lala","MEX","pet",0
2019,"lala","MEX","pp",0
2019,"lala","MEX","ps",0
2019,"lala","MEX","pvc",NA
2019,"Naranjazo","MEX","hdpe",0
2019,"Naranjazo","MEX","ldpe",0
2019,"Naranjazo","MEX","o",0
2019,"Naranjazo","MEX","pet",0
2019,"Naranjazo","MEX","pp",0
2019,"Naranjazo","MEX","ps",0
2019,"Naranjazo","MEX","pvc",NA
2019,"Playdoh","MEX","hdpe",0
2019,"Playdoh","MEX","ldpe",0
2019,"Playdoh","MEX","o",0
2019,"Playdoh","MEX","pet",0
2019,"Playdoh","MEX","pp",0
2019,"Playdoh","MEX","ps",0
2019,"Playdoh","MEX","pvc",NA
2019,"Plasticostokio","MEX","hdpe",0
2019,"Plasticostokio","MEX","ldpe",0
2019,"Plasticostokio","MEX","o",0
2019,"Plasticostokio","MEX","pet",0
2019,"Plasticostokio","MEX","pp",0
2019,"Plasticostokio","MEX","ps",0
2019,"Plasticostokio","MEX","pvc",NA
2019,"Dorco Shai 3","MEX","hdpe",0
2019,"Dorco Shai 3","MEX","ldpe",0
2019,"Dorco Shai 3","MEX","o",0
2019,"Dorco Shai 3","MEX","pet",0
2019,"Dorco Shai 3","MEX","pp",0
2019,"Dorco Shai 3","MEX","ps",0
2019,"Dorco Shai 3","MEX","pvc",NA
2019,"Electrolit","MEX","hdpe",0
2019,"Electrolit","MEX","ldpe",0
2019,"Electrolit","MEX","o",0
2019,"Electrolit","MEX","pet",0
2019,"Electrolit","MEX","pp",0
2019,"Electrolit","MEX","ps",0
2019,"Electrolit","MEX","pvc",NA
2019,"Foca","MEX","hdpe",0
2019,"Foca","MEX","ldpe",0
2019,"Foca","MEX","o",0
2019,"Foca","MEX","pet",0
2019,"Foca","MEX","pp",0
2019,"Foca","MEX","ps",0
2019,"Foca","MEX","pvc",NA
2019,"Fryen","MEX","hdpe",0
2019,"Fryen","MEX","ldpe",0
2019,"Fryen","MEX","o",0
2019,"Fryen","MEX","pet",0
2019,"Fryen","MEX","pp",0
2019,"Fryen","MEX","ps",0
2019,"Fryen","MEX","pvc",NA
2019,"G 500","MEX","hdpe",0
2019,"G 500","MEX","ldpe",0
2019,"G 500","MEX","o",0
2019,"G 500","MEX","pet",0
2019,"G 500","MEX","pp",0
2019,"G 500","MEX","ps",0
2019,"G 500","MEX","pvc",NA
2019,"Gamesa Clasicas","MEX","hdpe",0
2019,"Gamesa Clasicas","MEX","ldpe",0
2019,"Gamesa Clasicas","MEX","o",0
2019,"Gamesa Clasicas","MEX","pet",0
2019,"Gamesa Clasicas","MEX","pp",0
2019,"Gamesa Clasicas","MEX","ps",0
2019,"Gamesa Clasicas","MEX","pvc",NA
2019,"General Mills","MEX","hdpe",0
2019,"General Mills","MEX","ldpe",0
2019,"General Mills","MEX","o",0
2019,"General Mills","MEX","pet",0
2019,"General Mills","MEX","pp",0
2019,"General Mills","MEX","ps",0
2019,"General Mills","MEX","pvc",NA
2019,"Bigotes","MEX","hdpe",0
2019,"Bigotes","MEX","ldpe",0
2019,"Bigotes","MEX","o",0
2019,"Bigotes","MEX","pet",0
2019,"Bigotes","MEX","pp",0
2019,"Bigotes","MEX","ps",0
2019,"Bigotes","MEX","pvc",NA
2019,"Henkel","MEX","hdpe",0
2019,"Henkel","MEX","ldpe",0
2019,"Henkel","MEX","o",0
2019,"Henkel","MEX","pet",0
2019,"Henkel","MEX","pp",0
2019,"Henkel","MEX","ps",0
2019,"Henkel","MEX","pvc",NA
2019,"Hersheys","MEX","hdpe",0
2019,"Hersheys","MEX","ldpe",0
2019,"Hersheys","MEX","o",0
2019,"Hersheys","MEX","pet",0
2019,"Hersheys","MEX","pp",0
2019,"Hersheys","MEX","ps",0
2019,"Hersheys","MEX","pvc",NA
2019,"Hielo","MEX","hdpe",0
2019,"Hielo","MEX","ldpe",0
2019,"Hielo","MEX","o",0
2019,"Hielo","MEX","pet",0
2019,"Hielo","MEX","pp",0
2019,"Hielo","MEX","ps",0
2019,"Hielo","MEX","pvc",NA
2019,"Hotkis","MEX","hdpe",0
2019,"Hotkis","MEX","ldpe",0
2019,"Hotkis","MEX","o",0
2019,"Hotkis","MEX","pet",0
2019,"Hotkis","MEX","pp",0
2019,"Hotkis","MEX","ps",0
2019,"Hotkis","MEX","pvc",NA
2019,"Inspireka","MEX","hdpe",0
2019,"Inspireka","MEX","ldpe",0
2019,"Inspireka","MEX","o",0
2019,"Inspireka","MEX","pet",0
2019,"Inspireka","MEX","pp",0
2019,"Inspireka","MEX","ps",0
2019,"Inspireka","MEX","pvc",NA
2019,"Iris","MEX","hdpe",0
2019,"Iris","MEX","ldpe",0
2019,"Iris","MEX","o",0
2019,"Iris","MEX","pet",0
2019,"Iris","MEX","pp",0
2019,"Iris","MEX","ps",0
2019,"Iris","MEX","pvc",NA
2019,"Basco","MEX","hdpe",0
2019,"Basco","MEX","ldpe",0
2019,"Basco","MEX","o",0
2019,"Basco","MEX","pet",0
2019,"Basco","MEX","pp",0
2019,"Basco","MEX","ps",0
2019,"Basco","MEX","pvc",NA
2019,"Jumex","MEX","hdpe",0
2019,"Jumex","MEX","ldpe",0
2019,"Jumex","MEX","o",0
2019,"Jumex","MEX","pet",0
2019,"Jumex","MEX","pp",0
2019,"Jumex","MEX","ps",0
2019,"Jumex","MEX","pvc",NA
2019,"Kacang","MEX","hdpe",0
2019,"Kacang","MEX","ldpe",0
2019,"Kacang","MEX","o",0
2019,"Kacang","MEX","pet",0
2019,"Kacang","MEX","pp",0
2019,"Kacang","MEX","ps",0
2019,"Kacang","MEX","pvc",NA
2019,"Donitas","MEX","hdpe",0
2019,"Donitas","MEX","ldpe",0
2019,"Donitas","MEX","o",0
2019,"Donitas","MEX","pet",0
2019,"Donitas","MEX","pp",0
2019,"Donitas","MEX","ps",0
2019,"Donitas","MEX","pvc",NA
2019,"Don Vasco","MEX","hdpe",0
2019,"Don Vasco","MEX","ldpe",0
2019,"Don Vasco","MEX","o",0
2019,"Don Vasco","MEX","pet",0
2019,"Don Vasco","MEX","pp",0
2019,"Don Vasco","MEX","ps",0
2019,"Don Vasco","MEX","pvc",NA
2019,"Blunt Wrap","MEX","hdpe",0
2019,"Blunt Wrap","MEX","ldpe",0
2019,"Blunt Wrap","MEX","o",0
2019,"Blunt Wrap","MEX","pet",0
2019,"Blunt Wrap","MEX","pp",0
2019,"Blunt Wrap","MEX","ps",0
2019,"Blunt Wrap","MEX","pvc",NA
2019,"Bran Frut","MEX","hdpe",0
2019,"Bran Frut","MEX","ldpe",0
2019,"Bran Frut","MEX","o",0
2019,"Bran Frut","MEX","pet",0
2019,"Bran Frut","MEX","pp",0
2019,"Bran Frut","MEX","ps",0
2019,"Bran Frut","MEX","pvc",NA
2019,"Chispitas","MEX","hdpe",0
2019,"Chispitas","MEX","ldpe",0
2019,"Chispitas","MEX","o",0
2019,"Chispitas","MEX","pet",0
2019,"Chispitas","MEX","pp",0
2019,"Chispitas","MEX","ps",0
2019,"Chispitas","MEX","pvc",NA
2019,"Choco Milk","MEX","hdpe",0
2019,"Choco Milk","MEX","ldpe",0
2019,"Choco Milk","MEX","o",0
2019,"Choco Milk","MEX","pet",0
2019,"Choco Milk","MEX","pp",0
2019,"Choco Milk","MEX","ps",0
2019,"Choco Milk","MEX","pvc",NA
2019,"Choco Roles","MEX","hdpe",0
2019,"Choco Roles","MEX","ldpe",0
2019,"Choco Roles","MEX","o",0
2019,"Choco Roles","MEX","pet",0
2019,"Choco Roles","MEX","pp",0
2019,"Choco Roles","MEX","ps",0
2019,"Choco Roles","MEX","pvc",NA
2019,"ConVermex","MEX","hdpe",0
2019,"ConVermex","MEX","ldpe",0
2019,"ConVermex","MEX","o",0
2019,"ConVermex","MEX","pet",0
2019,"ConVermex","MEX","pp",0
2019,"ConVermex","MEX","ps",0
2019,"ConVermex","MEX","pvc",NA
2019,"CM mr","MEX","hdpe",0
2019,"CM mr","MEX","ldpe",0
2019,"CM mr","MEX","o",0
2019,"CM mr","MEX","pet",0
2019,"CM mr","MEX","pp",0
2019,"CM mr","MEX","ps",0
2019,"CM mr","MEX","pvc",NA
2019,"Coronado","MEX","hdpe",0
2019,"Coronado","MEX","ldpe",0
2019,"Coronado","MEX","o",0
2019,"Coronado","MEX","pet",0
2019,"Coronado","MEX","pp",0
2019,"Coronado","MEX","ps",0
2019,"Coronado","MEX","pvc",NA
2019,"Cosecha Pura","MEX","hdpe",0
2019,"Cosecha Pura","MEX","ldpe",0
2019,"Cosecha Pura","MEX","o",0
2019,"Cosecha Pura","MEX","pet",0
2019,"Cosecha Pura","MEX","pp",0
2019,"Cosecha Pura","MEX","ps",0
2019,"Cosecha Pura","MEX","pvc",NA
2019,"Crujitos","MEX","hdpe",0
2019,"Crujitos","MEX","ldpe",0
2019,"Crujitos","MEX","o",0
2019,"Crujitos","MEX","pet",0
2019,"Crujitos","MEX","pp",0
2019,"Crujitos","MEX","ps",0
2019,"Crujitos","MEX","pvc",NA
2019,"Ditta flex","MEX","hdpe",0
2019,"Ditta flex","MEX","ldpe",0
2019,"Ditta flex","MEX","o",0
2019,"Ditta flex","MEX","pet",0
2019,"Ditta flex","MEX","pp",0
2019,"Ditta flex","MEX","ps",0
2019,"Ditta flex","MEX","pvc",NA
2019,"Cubasa","MEX","hdpe",0
2019,"Cubasa","MEX","ldpe",0
2019,"Cubasa","MEX","o",0
2019,"Cubasa","MEX","pet",0
2019,"Cubasa","MEX","pp",0
2019,"Cubasa","MEX","ps",0
2019,"Cubasa","MEX","pvc",NA
2019,"D'Gari","MEX","hdpe",0
2019,"D'Gari","MEX","ldpe",0
2019,"D'Gari","MEX","o",0
2019,"D'Gari","MEX","pet",0
2019,"D'Gari","MEX","pp",0
2019,"D'Gari","MEX","ps",0
2019,"D'Gari","MEX","pvc",NA
2019,"DIF Cereal Integral","MEX","hdpe",0
2019,"DIF Cereal Integral","MEX","ldpe",0
2019,"DIF Cereal Integral","MEX","o",0
2019,"DIF Cereal Integral","MEX","pet",0
2019,"DIF Cereal Integral","MEX","pp",0
2019,"DIF Cereal Integral","MEX","ps",0
2019,"DIF Cereal Integral","MEX","pvc",NA
2019,"Danonino","MEX","hdpe",0
2019,"Danonino","MEX","ldpe",0
2019,"Danonino","MEX","o",0
2019,"Danonino","MEX","pet",0
2019,"Danonino","MEX","pp",0
2019,"Danonino","MEX","ps",0
2019,"Danonino","MEX","pvc",NA
2019,"Danup","MEX","hdpe",0
2019,"Danup","MEX","ldpe",0
2019,"Danup","MEX","o",0
2019,"Danup","MEX","pet",0
2019,"Danup","MEX","pp",0
2019,"Danup","MEX","ps",0
2019,"Danup","MEX","pvc",NA
2019,"De la Rosa","MEX","hdpe",0
2019,"De la Rosa","MEX","ldpe",0
2019,"De la Rosa","MEX","o",0
2019,"De la Rosa","MEX","pet",0
2019,"De la Rosa","MEX","pp",0
2019,"De la Rosa","MEX","ps",0
2019,"De la Rosa","MEX","pvc",NA
2019,"Devoralien","MEX","hdpe",0
2019,"Devoralien","MEX","ldpe",0
2019,"Devoralien","MEX","o",0
2019,"Devoralien","MEX","pet",0
2019,"Devoralien","MEX","pp",0
2019,"Devoralien","MEX","ps",0
2019,"Devoralien","MEX","pvc",NA
2019,"Karate","MEX","hdpe",0
2019,"Karate","MEX","ldpe",0
2019,"Karate","MEX","o",0
2019,"Karate","MEX","pet",0
2019,"Karate","MEX","pp",0
2019,"Karate","MEX","ps",0
2019,"Karate","MEX","pvc",NA
2019,"Karyme","MEX","hdpe",0
2019,"Karyme","MEX","ldpe",0
2019,"Karyme","MEX","o",0
2019,"Karyme","MEX","pet",0
2019,"Karyme","MEX","pp",0
2019,"Karyme","MEX","ps",0
2019,"Karyme","MEX","pvc",NA
2019,"La Lechera","MEX","hdpe",0
2019,"La Lechera","MEX","ldpe",0
2019,"La Lechera","MEX","o",0
2019,"La Lechera","MEX","pet",0
2019,"La Lechera","MEX","pp",0
2019,"La Lechera","MEX","ps",0
2019,"La Lechera","MEX","pvc",NA
2019,"Orion Confectionery","MEX","hdpe",0
2019,"Orion Confectionery","MEX","ldpe",0
2019,"Orion Confectionery","MEX","o",0
2019,"Orion Confectionery","MEX","pet",0
2019,"Orion Confectionery","MEX","pp",0
2019,"Orion Confectionery","MEX","ps",0
2019,"Orion Confectionery","MEX","pvc",NA
2019,"N/I","MEX","hdpe",0
2019,"N/I","MEX","ldpe",0
2019,"N/I","MEX","o",0
2019,"N/I","MEX","pet",0
2019,"N/I","MEX","pp",0
2019,"N/I","MEX","ps",0
2019,"N/I","MEX","pvc",NA
2019,"Canelitas","MEX","hdpe",0
2019,"Canelitas","MEX","ldpe",0
2019,"Canelitas","MEX","o",0
2019,"Canelitas","MEX","pet",0
2019,"Canelitas","MEX","pp",0
2019,"Canelitas","MEX","ps",0
2019,"Canelitas","MEX","pvc",NA
2019,"Barea Coffee Company","MEX","hdpe",0
2019,"Barea Coffee Company","MEX","ldpe",0
2019,"Barea Coffee Company","MEX","o",0
2019,"Barea Coffee Company","MEX","pet",0
2019,"Barea Coffee Company","MEX","pp",0
2019,"Barea Coffee Company","MEX","ps",0
2019,"Barea Coffee Company","MEX","pvc",NA
2019,"Nutri Yogurt","MEX","hdpe",0
2019,"Nutri Yogurt","MEX","ldpe",0
2019,"Nutri Yogurt","MEX","o",0
2019,"Nutri Yogurt","MEX","pet",0
2019,"Nutri Yogurt","MEX","pp",0
2019,"Nutri Yogurt","MEX","ps",0
2019,"Nutri Yogurt","MEX","pvc",NA
2019,"Bardahl","MEX","hdpe",0
2019,"Bardahl","MEX","ldpe",0
2019,"Bardahl","MEX","o",0
2019,"Bardahl","MEX","pet",0
2019,"Bardahl","MEX","pp",0
2019,"Bardahl","MEX","ps",0
2019,"Bardahl","MEX","pvc",NA
2019,"Obleas","MEX","hdpe",0
2019,"Obleas","MEX","ldpe",0
2019,"Obleas","MEX","o",0
2019,"Obleas","MEX","pet",0
2019,"Obleas","MEX","pp",0
2019,"Obleas","MEX","ps",0
2019,"Obleas","MEX","pvc",NA
2019,"Oikos","MEX","hdpe",0
2019,"Oikos","MEX","ldpe",0
2019,"Oikos","MEX","o",0
2019,"Oikos","MEX","pet",0
2019,"Oikos","MEX","pp",0
2019,"Oikos","MEX","ps",0
2019,"Oikos","MEX","pvc",NA
2019,"Pake Taxo","MEX","hdpe",0
2019,"Pake Taxo","MEX","ldpe",0
2019,"Pake Taxo","MEX","o",0
2019,"Pake Taxo","MEX","pet",0
2019,"Pake Taxo","MEX","pp",0
2019,"Pake Taxo","MEX","ps",0
2019,"Pake Taxo","MEX","pvc",NA
2019,"Montana","MEX","hdpe",0
2019,"Montana","MEX","ldpe",0
2019,"Montana","MEX","o",0
2019,"Montana","MEX","pet",0
2019,"Montana","MEX","pp",0
2019,"Montana","MEX","ps",0
2019,"Montana","MEX","pvc",NA
2019,"Paleta Payaso","MEX","hdpe",0
2019,"Paleta Payaso","MEX","ldpe",0
2019,"Paleta Payaso","MEX","o",0
2019,"Paleta Payaso","MEX","pet",0
2019,"Paleta Payaso","MEX","pp",0
2019,"Paleta Payaso","MEX","ps",0
2019,"Paleta Payaso","MEX","pvc",NA
2019,"Paleta malva bony pop","MEX","hdpe",0
2019,"Paleta malva bony pop","MEX","ldpe",0
2019,"Paleta malva bony pop","MEX","o",0
2019,"Paleta malva bony pop","MEX","pet",0
2019,"Paleta malva bony pop","MEX","pp",0
2019,"Paleta malva bony pop","MEX","ps",0
2019,"Paleta malva bony pop","MEX","pvc",NA
2019,"PallMall","MEX","hdpe",0
2019,"PallMall","MEX","ldpe",0
2019,"PallMall","MEX","o",0
2019,"PallMall","MEX","pet",0
2019,"PallMall","MEX","pp",0
